08/04/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		998		349		233		340		3623		0		0		
	2		999		349		234		339		3568		0		0		
	3		999		342		234		335		3539		0		0		
	4		1000		319		233		340		3357		0		0		
	5		999		329		233		336		2996		0		0		
	6		1000		328		228		338		2678		0		0		
	7		1002		347		229		363		2529		442		0		
	8		1003		349		228		317		2480		3210		72		
	9		999		348		233		320		2378		6388		295		
	10		995		344		234		318		2195		8025		385		
	11		992		336		233		331		2131		8922		393		
	12		989		342		235		314		2461		9403		373		
	13		988		349		234		453		3005		9538		378		
	14		985		353		234		481		3390		9346		392		
	15		984		353		233		483		3783		9300		361		
	16		983		352		229		531		3994		8866		345		
	17		982		352		231		596		4107		8065		356		
	18		984		352		236		594		4198		6589		355		
	19		985		354		236		600		4305		3402		194		
	20		986		353		237		622		4345		478		0		
	21		991		353		237		634		4612		0		0		
	22		994		353		237		567		4541		0		0		
	23		994		338		236		503		4459		0		0		
	24		993		329		237		411		4424		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5543		2268		9661		9488		2681						
	2		5489		2269		8659		8795		2666						
	3		4450		2270		8998		8386		2387						
	4		5249		2271		7733		7855		2493						
	5		4893		2271		7944		7768		2387						
	6		4572		2271		8184		7901		2607						
	7		4912		2272		8273		7992		2286						
	8		7659		2272		7296		7056		2196						
	9		10961		2270		6649		5411		2218						
	10		12496		2269		6958		5038		2114						
	11		13338		2267		7886		4698		2228						
	12		14117		2266		8715		4330		2293						
	13		14945		2265		9899		3974		2316						
	14		15181		2266		11068		3909		2530						
	15		15497		2266		11983		4270		2661						
	16		15300		2267		13237		4406		2949						
	17		14689		2267		14306		4517		3416						
	18		13308		2267		15475		5125		3681						
	19		10076		2268		16955		6322		3989						
	20		7021		2269		17249		7501		4173						
	21		6827		2266		15477		8565		3921						
	22		6692		2265		13507		9432		3541						
	23		6530		2264		11507		9266		3232						
	24		6394		2266		9997		8629		2848						
