02/13/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		986		293		233		266		1551		0		0		
	2		986		302		233		259		1579		0		0		
	3		986		307		208		224		1618		0		0		
	4		986		305		206		259		1652		0		0		
	5		984		314		206		264		1357		0		0		
	6		984		324		206		304		1276		0		0		
	7		984		331		208		290		1348		3		0		
	8		984		332		213		283		1214		1171		0		
	9		981		335		217		241		1278		3546		0		
	10		982		335		217		241		1604		5649		0		
	11		980		335		217		274		1791		6049		0		
	12		978		332		224		276		1604		7231		0		
	13		977		335		224		293		1513		6867		6		
	14		978		337		225		292		1497		6696		8		
	15		978		336		225		272		1344		5923		6		
	16		978		342		224		274		1206		4487		13		
	17		980		324		225		279		1096		1690		0		
	18		980		310		225		458		856		61		0		
	19		973		311		225		464		835		0		0		
	20		969		312		226		465		932		0		0		
	21		976		317		228		429		937		0		0		
	22		980		313		228		345		785		0		0		
	23		981		305		228		251		683		0		0		
	24		981		311		228		239		660		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3329		1136		5884		9273		1771						
	2		3359		1136		5703		8785		1652						
	3		3343		1137		5332		8979		1705						
	4		3408		1137		5376		8880		1640						
	5		3125		1136		6095		8922		1744						
	6		3094		1136		7084		8965		2168						
	7		3164		1136		9076		8756		2990						
	8		4197		1136		8893		8837		2985						
	9		6598		1136		7640		7863		2049						
	10		9028		1136		5987		6794		1566						
	11		9646		1136		5510		6540		1403						
	12		10645		1136		4710		6209		1404						
	13		10215		1137		4897		6085		1408						
	14		10033		1131		4967		6348		1363						
	15		9084		1137		5625		6998		1492						
	16		7524		1138		6430		7783		1595						
	17		4594		1137		8250		9048		1960						
	18		2890		1135		9834		10231		2784						
	19		2808		1132		11207		10122		3251						
	20		2904		1132		10666		10567		2978						
	21		2887		1133		10301		10536		2719						
	22		2651		1134		9449		10474		2541						
	23		2448		1134		8678		10040		1977						
	24		2419		1134		7308		10035		1772						
