06/03/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		903		420		196		528		2963		0		0		
	2		903		423		196		520		2933		0		0		
	3		897		422		195		516		2842		0		0		
	4		900		419		195		517		2661		0		0		
	5		896		418		194		520		2476		0		0		
	6		898		418		193		509		2198		0		0		
	7		895		416		192		509		1919		1669		14		
	8		892		414		191		475		1617		5658		176		
	9		877		411		189		512		1379		8376		405		
	10		866		408		192		523		963		9439		500		
	11		857		404		184		522		714		10029		525		
	12		848		398		173		522		554		10314		536		
	13		844		398		177		523		552		10011		550		
	14		848		399		172		520		704		9495		523		
	15		848		398		185		511		1030		9138		510		
	16		849		405		182		446		1581		8943		503		
	17		859		411		188		440		2594		8733		509		
	18		876		411		184		443		3033		7511		482		
	19		878		414		188		466		3157		4380		317		
	20		879		408		194		470		3701		886		40		
	21		885		409		189		472		3982		0		3		
	22		893		413		204		476		3792		0		0		
	23		897		408		205		467		3947		0		0		
	24		898		411		205		465		3882		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5010		2279		2476		6912		4423						
	2		4975		2279		1792		6801		4340						
	3		3975		2277		2543		6599		4332						
	4		4692		2276		1800		6589		4293						
	5		4504		2274		2051		7040		4285						
	6		4216		2276		2176		8190		4402						
	7		5614		2276		2184		8782		4060						
	8		9423		2276		2438		6146		3911						
	9		12149		2277		2373		4612		3366						
	10		12891		2278		2313		4328		3432						
	11		13235		2278		2312		3868		3531						
	12		13345		2277		2331		3578		3532						
	13		13055		2278		2438		3372		3882						
	14		12661		2279		2501		3955		3862						
	15		12620		2279		2507		4320		3943						
	16		12909		2275		2797		4566		4002						
	17		13734		2276		3574		3968		4010						
	18		12940		2277		4608		4492		4356						
	19		9800		2277		5747		6563		4971						
	20		6578		2277		6856		8663		5196						
	21		5940		2278		6834		9588		5169						
	22		5778		2278		6408		9584		4890						
	23		5924		2278		5166		8546		4635						
	24		5861		2281		4198		7509		4544						
