08/12/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		894		320		212		156		3462		10		0		
	2		887		321		212		120		3725		10		0		
	3		881		323		213		120		3972		10		0		
	4		876		322		215		120		4009		10		0		
	5		867		323		215		120		3865		9		0		
	6		867		324		214		177		3793		7		0		
	7		870		329		214		180		3493		376		0		
	8		871		325		211		177		3223		3371		84		
	9		871		317		211		119		2765		7061		229		
	10		866		323		212		116		2418		9184		296		
	11		872		334		212		152		2007		10284		326		
	12		868		335		211		151		1749		11148		330		
	13		866		335		211		160		1649		11255		310		
	14		866		336		210		174		1705		11115		349		
	15		867		338		210		185		2011		11398		348		
	16		867		337		212		202		2748		10851		305		
	17		867		340		213		295		3351		9980		252		
	18		866		339		213		309		4029		7663		127		
	19		867		339		214		310		4743		3491		68		
	20		870		337		213		308		4779		476		0		
	21		873		334		212		317		4914		0		0		
	22		875		333		208		297		5009		0		0		
	23		874		323		206		196		4714		0		0		
	24		874		323		209		167		4976		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5065		2271		12228		7751		1125						
	2		5253		2269		10786		7844		801						
	3		5514		2269		9668		8000		762						
	4		5558		2268		9230		7773		762						
	5		5404		2268		9822		7649		640						
	6		5389		2268		10226		7815		557						
	7		5409		2265		10912		7887		977						
	8		8074		2264		10699		7232		474						
	9		11434		2264		10402		6077		203						
	10		13233		2265		10387		4710		188						
	11		14160		2265		11284		4155		213						
	12		14757		2267		12438		3864		273						
	13		14801		2268		14033		3678		625						
	14		14744		2269		15752		3158		1307						
	15		15334		2270		16772		2703		1713						
	16		15515		2269		18251		2302		2161						
	17		15339		2269		19773		1763		2571						
	18		13677		2266		21250		2013		2943						
	19		10243		2262		22361		3360		3185						
	20		7060		2262		22224		4915		3483						
	21		6626		2262		20792		5805		3048						
	22		6724		2262		18381		6777		2508						
	23		6304		2264		15524		7898		1803						
	24		6514		2266		12836		8093		1277						
																	
The data found in the Daily Renewables Watch report will be integrated into various areas of Today's Outlook in 2021.																	
Details on the migration of the data will be provided in advance of the launch.																	
