05/19/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		877		327		191		239		4316		0		0		
	2		879		329		191		236		4625		0		0		
	3		879		330		192		232		4551		0		0		
	4		880		330		195		232		4401		0		0		
	5		882		330		195		230		4245		0		0		
	6		882		330		195		227		4410		4		0		
	7		882		330		193		229		4646		1907		44		
	8		879		330		174		230		4343		7297		168		
	9		878		337		180		230		4130		10495		115		
	10		875		349		178		227		4039		11514		171		
	11		863		378		176		226		4111		12195		311		
	12		833		324		177		227		4090		12591		381		
	13		842		348		179		230		4251		12613		379		
	14		834		381		179		229		4460		12537		377		
	15		844		339		185		228		4854		12278		374		
	16		844		332		183		230		5137		11848		352		
	17		845		338		181		230		5193		11042		327		
	18		847		338		182		233		4958		9352		206		
	19		848		339		184		243		4644		4946		26		
	20		850		339		185		242		4408		671		0		
	21		853		338		184		241		4013		0		0		
	22		856		340		185		240		4285		0		0		
	23		858		335		192		241		4396		0		0		
	24		861		333		197		241		4947		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5920		2278		5865		7195		1227						
	2		6233		2277		5639		6380		1048						
	3		6170		2277		5447		6141		992						
	4		6034		2278		5335		6190		1003						
	5		5872		2279		5615		6299		1116						
	6		6020		2278		5981		6626		1134						
	7		8022		2277		5676		5830		1191						
	8		13176		2278		4201		2818		1345						
	9		16297		2279		3506		1705		562						
	10		17302		2278		3782		658		90						
	11		18220		2278		3865		-836		-114						
	12		18618		2279		3890		-2016		-135						
	13		18837		2279		3689		-2301		-90						
	14		18983		2279		3601		-2400		-21						
	15		19097		2279		3744		-2172		35						
	16		18958		2280		4076		-1866		334						
	17		18198		2280		4900		-1326		676						
	18		16299		2281		5468		419		1213						
	19		11511		2281		6934		3831		2025						
	20		6827		2280		8956		6374		2835						
	21		5619		2280		9505		7344		3079						
	22		5874		2282		9105		7264		2538						
	23		5992		2284		8078		7080		1867						
	24		6525		2283		7228		6023		1468						
