02/19/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		998		335		212		158		1825		0		0		
	2		998		334		212		150		1972		0		0		
	3		998		335		213		122		2014		0		0		
	4		997		336		214		147		1792		0		0		
	5		998		340		215		149		1727		0		0		
	6		998		338		216		150		1730		0		0		
	7		998		333		215		150		1672		241		0		
	8		998		334		213		149		1519		4368		0		
	9		996		333		213		145		1359		9334		144		
	10		995		333		213		105		1308		10609		224		
	11		993		336		213		105		1488		10974		187		
	12		992		332		213		106		1838		10845		122		
	13		990		326		214		118		2431		10740		121		
	14		1007		320		216		120		2697		10888		115		
	15		1013		325		216		122		2653		10416		185		
	16		1014		338		218		129		2739		9100		186		
	17		1016		342		214		176		2525		4931		87		
	18		1017		338		214		223		2605		384		0		
	19		1018		336		218		224		3021		0		0		
	20		1020		337		218		189		3452		0		0		
	21		1021		336		219		165		3998		0		0		
	22		1021		337		214		159		4222		0		0		
	23		1021		336		220		153		3996		0		0		
	24		1020		335		222		152		3927		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3477		1148		7820		7522		1104						
	2		3626		1148		7618		6980		1062						
	3		3649		1148		7451		6889		925						
	4		3457		1148		7687		6725		938						
	5		3387		1147		7852		7231		949						
	6		3393		1147		8670		7621		1169						
	7		3554		1147		9927		7645		1615						
	8		7284		1147		8457		6437		1322						
	9		12366		1147		6280		3284		976						
	10		13770		1147		5359		2909		398						
	11		14278		1147		4608		2831		102						
	12		14442		1147		3723		3010		141						
	13		14908		1146		3747		1966		123						
	14		15352		1146		3892		1115		131						
	15		14977		1147		4214		1093		130						
	16		13824		1147		5559		1395		153						
	17		9611		1147		6840		4437		722						
	18		4862		1147		9370		7500		1761						
	19		4754		1147		10302		7817		2211						
	20		5152		1146		9862		7670		1972						
	21		5683		1147		9332		7449		1506						
	22		5913		1147		8715		7232		1325						
	23		5712		1146		7995		7133		1084						
	24		5608		1147		7246		6717		1046						
