02/27/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		971		292		235		385		2030		0		0		
	2		969		294		236		389		2070		0		0		
	3		972		296		236		392		1964		0		0		
	4		974		296		235		394		1972		0		0		
	5		975		294		236		397		2016		0		0		
	6		976		294		236		462		2222		0		0		
	7		975		291		232		489		2022		90		0		
	8		975		295		230		488		1967		2145		0		
	9		975		294		228		404		1956		4723		13		
	10		973		288		227		395		1663		6221		10		
	11		971		286		227		388		1343		6740		0		
	12		970		274		227		329		1529		6634		54		
	13		972		263		228		330		1630		6471		191		
	14		972		264		226		329		1518		6198		132		
	15		974		271		227		381		1512		5011		280		
	16		973		245		229		403		1549		4512		276		
	17		974		256		230		454		1640		3261		130		
	18		975		247		230		484		1718		549		0		
	19		977		255		230		484		1999		0		0		
	20		979		260		236		482		1907		0		0		
	21		980		262		236		482		1976		0		0		
	22		980		268		235		462		2027		0		0		
	23		979		266		235		457		2250		0		0		
	24		980		266		230		404		2145		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3913		1132		8795		4768		2725						
	2		3958		1132		8344		4511		2759						
	3		2888		1132		9550		4038		2661						
	4		3871		1133		8559		3921		2655						
	5		3918		1132		8866		3373		2989						
	6		4190		1132		9913		3349		3144						
	7		4099		1132		10876		4853		3118						
	8		6100		1132		10698		4063		3030						
	9		8593		1132		9561		2465		2680						
	10		9777		1132		8405		1768		2614						
	11		9955		1132		7828		1449		2608						
	12		10017		1132		7610		1782		2458						
	13		10085		1132		7960		1167		2432						
	14		9639		1132		8228		1612		2384						
	15		8656		1132		8787		2170		2469						
	16		8187		1132		9516		2049		2542						
	17		6945		1132		10318		3030		2718						
	18		4203		1132		12439		4911		3069						
	19		3945		1132		13278		5775		3190						
	20		3864		1132		13371		5678		3152						
	21		3936		1132		13048		5567		2994						
	22		3972		1132		11780		5623		2872						
	23		4187		1132		10708		4762		2876						
	24		4025		1132		9870		4527		2781						
