05/11/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		914		228		225		460		4763		0		0		
	2		915		228		226		450		4678		0		0		
	3		914		234		227		448		4529		0		0		
	4		916		246		226		452		4100		0		0		
	5		919		254		227		452		3689		0		0		
	6		920		258		228		547		3653		0		0		
	7		919		259		225		583		3730		878		0		
	8		918		267		196		590		3638		4448		85		
	9		913		273		199		486		3550		7399		238		
	10		914		274		211		482		3785		8686		363		
	11		917		270		213		481		4518		9252		514		
	12		909		265		211		477		4611		8852		458		
	13		871		269		212		480		4561		8933		368		
	14		917		264		213		480		4526		9458		365		
	15		891		267		231		477		4609		9207		348		
	16		900		265		232		479		4570		8645		290		
	17		911		270		234		580		4551		7688		24		
	18		924		273		236		587		4462		6088		0		
	19		925		274		239		592		3989		2962		0		
	20		927		277		241		591		3628		344		0		
	21		927		271		226		578		3210		21		0		
	22		927		275		225		581		2977		22		0		
	23		928		271		225		546		2649		22		0		
	24		929		260		225		453		2125		22		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6590		2285		2827		8248		2955						
	2		6497		2285		2495		7717		2815						
	3		5438		2285		3017		7643		2824						
	4		5940		2286		2141		7688		2894						
	5		5541		2285		2428		8165		2888						
	6		5606		2286		3199		8480		2965						
	7		6594		2286		3296		8875		3064						
	8		10142		2287		2833		7244		2808						
	9		13058		2286		2298		4918		2851						
	10		14715		2286		1940		4007		2625						
	11		16165		2285		1935		2606		2553						
	12		15783		2283		1843		2809		2565						
	13		15694		2282		1980		2508		2585						
	14		16223		2283		1659		2699		2571						
	15		16030		2281		1898		2670		2594						
	16		15381		2281		2491		2785		2782						
	17		14258		2281		2825		4017		2789						
	18		12570		2281		3607		5329		2922						
	19		8981		2280		5349		7480		3132						
	20		6008		2280		6422		9278		3591						
	21		5233		2280		7007		9787		3719						
	22		5007		2280		6417		9992		3545						
	23		4641		2279		5475		9943		3379						
	24		4014		2278		4689		9798		3355						
