12/27/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		652		307		224		291		735		0		0		
	2		653		308		225		260		618		0		0		
	3		653		310		225		259		624		0		0		
	4		654		310		225		257		819		0		0		
	5		654		313		225		255		1194		0		0		
	6		654		318		223		308		1076		0		0		
	7		654		326		222		318		1044		0		0		
	8		653		329		223		319		874		676		0		
	9		653		329		225		321		1242		3611		0		
	10		651		317		223		274		1254		5704		18		
	11		650		322		219		258		1447		6546		30		
	12		649		317		224		258		1402		6990		26		
	13		648		313		225		256		1407		6783		28		
	14		649		321		225		258		1237		7011		113		
	15		649		322		225		255		989		6492		195		
	16		649		319		224		300		739		3993		218		
	17		651		323		224		338		648		653		3		
	18		651		317		224		351		711		0		0		
	19		652		322		224		353		1059		0		0		
	20		653		323		224		354		637		0		0		
	21		653		321		225		353		412		0		0		
	22		653		319		224		337		230		0		0		
	23		652		308		225		328		142		0		0		
	24		653		300		224		297		349		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2209		2269		9171		6889		2173						
	2		2064		2270		9082		6688		1928						
	3		2071		2269		9255		6567		1551						
	4		2265		2270		9179		6274		1535						
	5		2641		2270		9277		5987		1662						
	6		2579		2270		8940		6581		2417						
	7		2564		2270		8908		8176		2691						
	8		3074		2271		9353		8285		2627						
	9		6381		2269		9032		5374		2079						
	10		8441		2269		7585		4109		1724						
	11		9472		2269		6463		3513		1332						
	12		9866		2270		6365		2752		1124						
	13		9660		2271		6593		2547		922						
	14		9814		2270		6867		2360		829						
	15		9127		2270		6659		2897		1339						
	16		6442		2270		7744		4958		2076						
	17		2840		2268		9410		8076		2993						
	18		2254		2268		10242		9769		3662						
	19		2610		2269		10061		9883		3666						
	20		2191		2270		10474		9734		3544						
	21		1964		2271		10414		9702		3378						
	22		1763		2271		10281		9470		3053						
	23		1655		2270		9991		8704		2749						
	24		1823		2270		9575		7769		2232						
