03/03/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		866		201		182		382		224		0		0		
	2		866		200		182		378		332		0		0		
	3		866		200		181		377		367		0		0		
	4		865		200		180		378		316		0		0		
	5		866		202		180		381		335		0		0		
	6		866		203		180		429		362		0		0		
	7		866		205		180		431		337		333		0		
	8		866		208		181		432		364		3432		164		
	9		866		213		181		423		373		6591		248		
	10		865		214		180		376		397		7912		257		
	11		864		214		180		390		435		8249		256		
	12		864		215		181		376		421		8281		256		
	13		863		218		182		375		354		8251		254		
	14		857		216		183		374		296		8178		254		
	15		870		216		183		381		307		7855		253		
	16		874		217		182		414		283		6970		205		
	17		874		217		181		438		269		3936		111		
	18		872		218		182		442		305		0		0		
	19		867		217		181		450		365		0		0		
	20		869		216		181		450		457		0		0		
	21		908		214		181		449		590		0		0		
	22		906		208		181		446		771		0		0		
	23		908		207		181		449		891		0		0		
	24		907		209		178		438		1031		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1855		2282		5336		8073		3700						
	2		1958		2283		5236		7588		3510						
	3		1991		2283		4750		7589		3533						
	4		1940		2282		4447		7489		3830						
	5		1963		2281		4676		7405		3918						
	6		2040		2281		5485		7850		4193						
	7		2353		2280		6160		9068		4254						
	8		5648		2279		5136		7830		3962						
	9		8895		2279		4119		5584		3309						
	10		10201		2279		3943		3883		3293						
	11		10588		2279		3543		3670		3328						
	12		10593		2280		3498		3603		3319						
	13		10498		2280		3249		3768		3480						
	14		10358		2278		3222		4522		3510						
	15		10065		2278		3646		4497		3414						
	16		9146		2277		4425		4770		3486						
	17		6026		2277		5508		6684		4099						
	18		2019		2278		7540		9018		4713						
	19		2080		2279		8311		9808		4747						
	20		2174		2279		7676		10058		4709						
	21		2342		2279		7194		9544		4699						
	22		2511		2280		6130		9211		4661						
	23		2635		2280		5360		8805		4168						
	24		2763		2281		4320		8563		3931						
