01/19/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		914		355		229		261		581		0		0		
	2		914		357		229		221		581		0		0		
	3		914		358		223		222		580		0		0		
	4		913		362		224		221		580		0		0		
	5		914		362		225		221		609		0		0		
	6		913		361		225		258		503		0		0		
	7		913		364		226		309		440		0		0		
	8		913		362		225		320		397		1193		0		
	9		913		365		229		323		367		4801		0		
	10		912		364		226		284		388		7261		76		
	11		911		357		226		275		379		7876		147		
	12		911		352		227		238		402		8035		231		
	13		910		360		226		238		415		7935		253		
	14		908		362		225		260		383		7961		253		
	15		909		362		225		317		370		7589		230		
	16		944		362		224		319		340		5337		175		
	17		947		364		224		327		381		1468		20		
	18		948		365		228		378		424		45		0		
	19		959		364		225		419		484		0		0		
	20		975		364		223		381		548		0		0		
	21		986		362		226		326		574		0		0		
	22		985		364		226		317		545		0		0		
	23		986		363		226		277		525		0		0		
	24		985		362		227		274		470		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2340		2255		6801		7808		1818						
	2		2302		2255		6203		7498		1914						
	3		1383		2256		6925		7277		1768						
	4		2300		2257		5527		7396		1861						
	5		2331		2256		5549		7485		1873						
	6		2260		2257		5733		7856		2001						
	7		2252		2258		6209		8461		2002						
	8		3410		2258		6262		7885		1806						
	9		6998		2258		4409		6267		1601						
	10		9511		2258		3103		4600		1572						
	11		10171		2257		2935		3617		1534						
	12		10396		2257		2994		2872		1526						
	13		10337		2257		2972		2713		1516						
	14		10352		2256		3061		2851		1646						
	15		10002		2256		3155		3489		1636						
	16		7701		2257		4246		4962		1852						
	17		3731		2256		6601		7577		2181						
	18		2388		2257		8527		8827		2418						
	19		2451		2257		8375		9255		2629						
	20		2491		2257		8035		9418		2343						
	21		2474		2258		7788		9485		2076						
	22		2437		2258		7437		9291		1970						
	23		2377		2258		7335		8517		1756						
	24		2318		2258		6642		7917		1817						
