05/30/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		993		304		232		417		2900		0		0		
	2		995		305		232		377		2843		0		0		
	3		995		308		233		390		2876		0		0		
	4		986		315		233		377		2962		0		0		
	5		954		315		232		518		2920		0		0		
	6		956		307		229		530		2598		0		0		
	7		955		306		227		592		2512		1268		0		
	8		954		313		222		444		2431		4379		97		
	9		945		319		215		432		2399		6495		307		
	10		947		312		219		431		2383		7236		427		
	11		944		305		218		433		2440		9069		360		
	12		934		304		219		435		2542		9366		497		
	13		928		315		220		438		2580		9288		509		
	14		928		309		228		443		2902		9223		466		
	15		929		317		229		441		3250		9369		546		
	16		930		328		226		471		3513		9336		543		
	17		929		332		231		545		3929		8401		531		
	18		959		329		237		585		4135		7244		438		
	19		989		331		239		595		4036		3930		276		
	20		991		333		241		592		3990		761		27		
	21		993		327		241		578		3819		91		8		
	22		995		318		240		562		3682		36		0		
	23		996		320		240		524		3701		0		0		
	24		999		331		241		457		3710		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4846		2278		4754		9015		3063						
	2		4752		2278		3905		9269		2693						
	3		3807		2277		3909		9538		2634						
	4		4873		2277		2599		9526		2539						
	5		4939		2278		2693		9506		2700						
	6		4620		2278		2855		10383		3104						
	7		5860		2277		3079		10297		3161						
	8		8840		2277		4215		7865		3021						
	9		11112		2278		4621		6180		2506						
	10		11955		2276		5109		5056		2491						
	11		13769		2275		4022		4221		2405						
	12		14297		2274		3664		3769		2369						
	13		14278		2275		3414		3677		2366						
	14		14499		2274		3508		3311		2448						
	15		15081		2274		3347		3077		2651						
	16		15347		2274		3648		2754		2690						
	17		14898		2275		3852		3047		2899						
	18		13927		2276		3995		4227		3120						
	19		10396		2276		4881		6647		3586						
	20		6935		2277		5859		9281		3895						
	21		6057		2277		6427		10212		4000						
	22		5833		2277		5606		10557		3837						
	23		5781		2246		4664		9808		3468						
	24		5738		2107		3827		9092		3179						
