07/18/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		983		359		225		360		3683		0		0		
	2		984		361		226		321		3405		0		0		
	3		987		360		227		317		3194		0		0		
	4		981		362		226		311		3007		0		0		
	5		957		366		225		312		2643		0		0		
	6		950		371		223		312		2172		0		0		
	7		948		388		222		465		1621		510		0		
	8		945		387		222		495		1182		2731		0		
	9		942		377		222		371		911		5006		0		
	10		938		375		221		366		656		5962		0		
	11		933		380		219		342		502		6727		22		
	12		908		388		214		338		440		8019		116		
	13		903		386		215		368		457		8470		200		
	14		930		387		211		403		603		8573		217		
	15		933		388		216		485		626		8870		241		
	16		930		391		217		575		705		8210		216		
	17		932		435		217		588		961		7541		220		
	18		933		387		221		607		1234		6060		264		
	19		953		377		226		617		1828		3146		160		
	20		962		377		224		617		2302		729		15		
	21		970		376		219		613		2596		0		0		
	22		978		376		218		543		2771		0		0		
	23		985		355		224		487		2434		0		0		
	24		990		355		226		412		2339		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5610		2270		7375		10840		2616						
	2		5297		2271		7322		9741		2396						
	3		4098		2271		8144		9198		2319						
	4		4887		2271		6925		9111		2245						
	5		4503		2271		7510		9011		2295						
	6		4028		2271		8952		8843		2392						
	7		4154		2270		9873		8843		2658						
	8		5962		2270		8873		9547		2498						
	9		7829		2269		8622		9232		2305						
	10		8518		2268		9249		8707		2415						
	11		9125		2268		10726		7996		2465						
	12		10423		2267		11784		6789		2395						
	13		10999		2268		12432		6689		2659						
	14		11324		2268		14171		6510		2954						
	15		11759		2267		16058		5727		3295						
	16		11244		2267		17545		5517		3908						
	17		10894		2268		18547		5431		4187						
	18		9706		2268		19286		5829		4593						
	19		7307		2268		20003		7099		4581						
	20		5226		2267		20454		7602		4524						
	21		4774		2268		20394		7404		4287						
	22		4886		2268		18143		7931		4085						
	23		4485		2271		15536		8214		3687						
	24		4322		2273		12988		8293		3186						
