03/03/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		999		255		214		161		1333		0		0		
	2		1000		255		215		162		808		0		0		
	3		1000		255		214		162		713		0		0		
	4		1000		256		196		162		710		0		0		
	5		1000		256		196		161		1052		0		0		
	6		999		261		208		183		838		0		0		
	7		999		271		212		229		525		546		0		
	8		997		272		209		175		515		4914		36		
	9		995		271		208		165		377		8720		256		
	10		993		260		209		159		479		9261		358		
	11		958		246		201		160		471		9164		361		
	12		929		242		197		158		345		9455		329		
	13		933		223		196		155		231		9521		325		
	14		948		227		195		155		171		9782		360		
	15		958		244		196		154		55		9775		360		
	16		967		245		199		154		0		8893		353		
	17		969		253		200		155		0		5336		225		
	18		973		254		200		179		2		887		19		
	19		976		259		200		225		91		124		5		
	20		979		265		201		227		227		126		5		
	21		977		265		201		191		234		125		5		
	22		980		264		200		177		202		61		6		
	23		979		232		200		155		274		0		5		
	24		977		225		201		153		255		0		6		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2962		2266		7069		8178		846						
	2		2440		2265		6654		8526		826						
	3		2344		2265		6602		8298		814						
	4		2324		2265		6600		8237		823						
	5		2665		2266		6894		8176		830						
	6		2489		2265		8219		8275		1178						
	7		2782		2264		8816		9039		1623						
	8		7118		2264		6883		7359		1244						
	9		10992		2264		4228		5753		574						
	10		11719		2264		3853		4832		354						
	11		11561		2263		3860		4281		339						
	12		11655		2263		3694		3942		409						
	13		11584		2264		3928		3863		354						
	14		11838		2265		4035		3794		406						
	15		11742		2266		4114		4525		367						
	16		10811		2267		4655		5246		635						
	17		7138		2266		7143		7055		1196						
	18		2514		2264		10280		8919		2455						
	19		1880		2264		11471		9634		2687						
	20		2030		2265		10983		9612		2684						
	21		1998		2264		10683		9170		2489						
	22		1890		2265		10429		8793		2026						
	23		1845		2265		9713		8386		1452						
	24		1817		2266		8813		8314		944						
