10/15/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		547		278		236		263		798		0		0		
	2		587		279		236		272		704		0		0		
	3		659		278		236		273		569		0		0		
	4		691		279		236		272		517		0		0		
	5		696		279		234		272		446		0		0		
	6		698		280		235		272		342		0		0		
	7		692		279		236		306		263		0		0		
	8		691		279		235		249		272		1132		23		
	9		691		280		234		243		309		4737		293		
	10		688		281		224		234		341		6939		517		
	11		686		279		208		237		342		8315		541		
	12		684		280		202		231		315		8437		526		
	13		682		280		199		243		276		8339		513		
	14		682		280		198		225		212		8381		510		
	15		681		280		199		248		125		8310		518		
	16		685		278		199		249		101		7782		511		
	17		685		277		190		274		55		5893		440		
	18		687		278		197		418		25		1888		142		
	19		690		276		201		451		45		33		0		
	20		692		277		199		455		54		0		0		
	21		693		276		202		422		42		0		0		
	22		693		274		202		384		69		0		0		
	23		694		275		202		343		110		0		0		
	24		701		273		202		240		147		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2068		2262		8248		6453		2574						
	2		2079		2262		7785		6072		2390						
	3		2015		2262		7280		6037		2333						
	4		1995		2263		7011		5866		2311						
	5		1927		2265		7041		5742		2358						
	6		1827		2267		7220		5862		2441						
	7		1776		2265		7488		6254		2410						
	8		2881		2262		6577		6254		2354						
	9		6787		2263		5514		4088		2038						
	10		9224		2261		5257		2507		1889						
	11		10608		2261		4932		2040		1845						
	12		10675		2260		4996		2284		1898						
	13		10532		2259		5291		2647		1911						
	14		10488		2258		5590		3313		2038						
	15		10361		2257		6271		4004		2234						
	16		9805		2258		7511		4721		2312						
	17		7815		2260		10286		5224		2411						
	18		3637		2260		13335		6916		2625						
	19		1699		2260		14754		7641		3006						
	20		1682		2259		14433		7950		3173						
	21		1639		2258		13464		7825		3099						
	22		1627		2259		12267		7795		2686						
	23		1627		2259		11083		6994		2626						
	24		1565		2260		9803		6697		2378						
