07/06/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		929		351		219		320		4615		0		0		
	2		932		349		219		315		4526		0		0		
	3		933		348		214		314		4289		0		0		
	4		935		348		212		315		3928		0		0		
	5		937		352		211		313		3742		0		0		
	6		938		360		211		318		3606		0		0		
	7		938		378		204		326		3377		1680		91		
	8		934		378		203		317		3004		6090		286		
	9		929		379		205		318		2547		9209		364		
	10		924		368		204		322		2136		10329		375		
	11		920		365		205		321		1793		10927		367		
	12		913		367		205		318		1744		11238		372		
	13		912		369		205		320		2138		11333		372		
	14		913		368		205		328		2549		11293		370		
	15		911		366		205		340		3185		11156		360		
	16		908		366		205		348		3623		10768		345		
	17		909		378		206		355		4215		10096		332		
	18		914		377		207		393		4450		8813		304		
	19		917		377		210		395		4293		5652		224		
	20		918		377		214		391		4139		1370		51		
	21		923		377		218		390		4472		0		0		
	22		926		375		218		388		4481		0		0		
	23		928		364		217		333		4443		0		0		
	24		929		356		218		332		4388		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6405		2266		6110		7963		1824						
	2		6307		2266		4844		8237		1408						
	3		6085		2266		4092		8253		1344						
	4		5712		2266		4526		8297		998						
	5		5525		2266		4321		8378		1388						
	6		5404		2267		4556		8798		1576						
	7		6827		2267		4990		7667		1719						
	8		11001		2267		5030		5306		1130						
	9		13888		2268		4931		3541		830						
	10		14639		2268		5141		3250		828						
	11		14892		2268		5437		3215		1090						
	12		15134		2269		5855		3847		1018						
	13		15632		2269		7438		3278		1030						
	14		15999		2269		8960		2631		1318						
	15		16508		2269		9592		2641		1852						
	16		16563		2270		10412		3042		2244						
	17		16499		2270		11235		3664		2290						
	18		15545		2273		12407		3940		2937						
	19		12311		2273		14245		4566		3950						
	20		7623		2274		15992		6052		4149						
	21		6362		2275		15471		6784		3796						
	22		6351		2275		13721		6977		3691						
	23		6237		2274		11145		7828		2757						
	24		6197		2273		8686		8304		2071						
