09/03/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		926		323		216		145		2753		0		0		
	2		876		322		215		145		2689		0		0		
	3		888		324		215		145		2577		0		0		
	4		925		322		215		145		2272		0		0		
	5		931		324		215		145		1856		0		0		
	6		934		325		213		168		1521		0		0		
	7		897		329		210		179		1224		225		0		
	8		881		331		210		172		932		4155		126		
	9		926		329		209		154		674		9324		317		
	10		930		326		210		150		519		11239		373		
	11		926		327		209		153		507		11912		383		
	12		924		327		210		149		584		12179		381		
	13		921		327		213		149		727		12210		379		
	14		919		329		213		148		853		12193		381		
	15		917		333		212		147		893		12086		380		
	16		916		335		212		145		1054		11669		380		
	17		864		335		216		150		1372		10782		361		
	18		855		334		214		196		1460		7876		297		
	19		853		336		215		253		1765		2304		89		
	20		854		338		216		254		1916		42		0		
	21		856		342		216		216		2139		0		0		
	22		859		339		215		178		1990		0		0		
	23		915		329		214		171		1863		0		0		
	24		923		323		215		149		2183		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4325		2261		9340		7473		963						
	2		4211		2262		9078		6977		865						
	3		4119		2260		8368		6987		866						
	4		3850		2259		8633		6631		872						
	5		3445		2260		9042		6664		941						
	6		3127		2263		9332		7432		1131						
	7		3016		2263		9702		8395		1388						
	8		6517		2262		9037		7396		864						
	9		11755		2258		7277		5609		379						
	10		13704		2258		6619		4375		227						
	11		14396		2257		6413		3839		190						
	12		14737		2257		6590		3414		189						
	13		14921		2256		6923		3850		192						
	14		15036		2256		7104		3814		480						
	15		14974		2255		7587		3886		916						
	16		14726		2256		9047		4272		1167						
	17		14150		2258		10008		5142		1540						
	18		11453		2258		12093		6224		2130						
	19		6063		2259		14932		7686		3121						
	20		3632		2257		15155		8968		3290						
	21		3724		2257		14290		9058		2880						
	22		3542		2259		13316		9140		2333						
	23		3444		2260		12745		8029		1775						
	24		3735		2262		11390		7559		1323						
