09/06/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		969		357		237		425		2251		0		0		
	2		971		355		237		429		2058		0		0		
	3		973		351		237		404		1833		0		0		
	4		973		343		238		401		1883		0		0		
	5		974		344		237		401		1814		0		0		
	6		976		342		237		422		1649		0		0		
	7		977		342		238		429		1449		94		0		
	8		975		339		235		431		1280		2748		40		
	9		971		341		238		400		1129		6952		215		
	10		968		341		233		419		1003		8984		323		
	11		965		339		233		419		899		9695		352		
	12		962		344		233		422		816		9981		357		
	13		958		370		233		423		1067		9933		286		
	14		955		374		236		425		1457		9815		233		
	15		952		372		234		434		1991		9626		251		
	16		951		374		236		440		2338		9293		362		
	17		953		377		234		444		2712		8251		355		
	18		954		375		231		462		2742		5650		303		
	19		958		373		237		460		3143		1556		75		
	20		961		371		238		462		3693		0		0		
	21		958		371		238		452		4073		0		0		
	22		960		372		238		445		4034		0		0		
	23		962		370		238		425		4176		0		0		
	24		965		370		238		422		4097		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4239		2256		11342		6798		3615						
	2		4050		2256		10530		6564		3321						
	3		2825		2257		10902		6574		3094						
	4		3838		2258		9328		6484		3081						
	5		3770		2254		9383		6614		3127						
	6		3626		2253		9947		6848		3559						
	7		3529		2257		11036		7617		3651						
	8		6048		2257		10435		6800		3782						
	9		10246		2253		8999		5615		3312						
	10		12271		2252		8946		4825		3175						
	11		12902		2249		9408		4883		3203						
	12		13115		2250		10575		4709		3340						
	13		13270		2248		11576		4896		3425						
	14		13495		2245		13234		4641		3649						
	15		13860		2244		14305		4633		3509						
	16		13994		2246		14945		5088		3821						
	17		13326		2249		15961		5427		4211						
	18		10717		2250		17842		6403		4241						
	19		6802		2252		18815		8136		4334						
	20		5725		2256		18094		8675		4384						
	21		6092		2257		16171		8912		4345						
	22		6049		2255		14649		8348		4200						
	23		6171		2254		13073		7311		3887						
	24		6092		2254		10619		7463		3517						
