04/21/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		890		266		216		239		3996		0		0		
	2		890		267		216		224		4078		0		0		
	3		890		266		215		214		4240		0		0		
	4		889		264		212		223		4228		0		0		
	5		888		267		215		222		4418		0		0		
	6		886		265		215		240		4203		0		0		
	7		886		272		213		244		4059		485		0		
	8		886		267		203		245		3852		4117		0		
	9		888		270		212		226		3798		7650		105		
	10		886		258		210		217		3565		7824		280		
	11		885		248		209		220		3726		7495		290		
	12		884		250		209		228		3645		7467		297		
	13		881		252		210		230		3794		7423		283		
	14		877		250		211		219		3664		8108		278		
	15		877		253		213		219		3572		8303		295		
	16		876		258		208		227		3323		8771		324		
	17		874		262		217		234		3570		8672		285		
	18		877		259		217		254		4242		7195		256		
	19		867		259		218		259		3992		3023		35		
	20		869		261		219		262		3996		236		0		
	21		879		258		217		260		4155		32		0		
	22		880		259		216		235		4604		0		0		
	23		882		256		216		227		4327		0		0		
	24		883		259		216		227		3862		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5607		2263		3489		5551		2302						
	2		5675		2262		2777		5692		2134						
	3		5825		2262		2437		5428		2022						
	4		5816		2262		2395		5472		1891						
	5		6010		2262		2430		5444		2022						
	6		5809		2262		2533		6192		2329						
	7		6159		2263		2758		6541		2464						
	8		9570		2263		2847		4184		1941						
	9		13149		2264		2836		1555		1116						
	10		13240		2266		2752		698		1115						
	11		13073		2267		2550		415		1161						
	12		12980		2266		2351		295		1052						
	13		13073		2263		2395		-29		1077						
	14		13607		2262		2296		-459		984						
	15		13732		2262		2282		-651		983						
	16		13987		2263		2315		-563		1007						
	17		14114		2264		2475		-92		1158						
	18		13300		2266		2637		1658		1491						
	19		8653		2266		3229		5892		2645						
	20		5843		2267		3866		8337		3612						
	21		5801		2269		4098		8902		3406						
	22		6194		2269		3287		8535		3131						
	23		5908		2272		2971		8134		2663						
	24		5447		2269		2601		7531		2678						
