11/23/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1024		232		202		179		3033		0		0		
	2		1024		232		202		184		2701		0		0		
	3		1023		232		203		182		2762		0		0		
	4		1023		235		203		182		3098		0		0		
	5		1023		233		202		192		3310		0		0		
	6		1023		224		201		198		3268		0		0		
	7		1023		221		201		206		3301		64		0		
	8		1020		220		199		208		3274		2562		29		
	9		1018		216		200		184		3105		6405		8		
	10		1015		201		199		138		2810		7560		0		
	11		1014		201		199		137		2649		8185		0		
	12		1015		199		200		134		2510		7897		0		
	13		1011		202		200		134		3060		8095		69		
	14		1012		202		200		134		3217		8426		186		
	15		1013		200		200		173		3024		7917		140		
	16		1015		202		200		184		2994		4586		103		
	17		1017		212		200		203		3291		633		0		
	18		1021		221		200		243		3534		19		0		
	19		1023		224		201		210		3671		0		0		
	20		1022		228		201		204		4085		0		0		
	21		1022		238		200		207		3940		0		0		
	22		1022		240		199		203		3545		0		0		
	23		1021		234		200		189		3525		0		0		
	24		1021		235		200		187		3741		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4605		1099		7356		6383		960						
	2		4345		1098		6776		6802		915						
	3		4322		1099		6611		6849		890						
	4		4705		1100		6286		6738		909						
	5		4915		1100		6428		6884		1000						
	6		4864		1100		7384		6990		1348						
	7		4995		1100		8092		7561		1571						
	8		7315		1099		8360		6175		1355						
	9		11005		1100		7251		4090		1113						
	10		11895		1101		6439		3496		1114						
	11		12374		1100		6008		2889		911						
	12		11946		1101		5968		2780		936						
	13		12751		1101		5551		2362		831						
	14		13342		1099		5165		2252		942						
	15		12761		1100		5490		2929		1133						
	16		9520		1101		7223		5158		1425						
	17		5635		1101		10739		6781		1768						
	18		5250		1100		11629		7684		2393						
	19		5307		1101		11499		7980		2221						
	20		5729		1101		10943		7762		1900						
	21		5622		1100		10551		7637		1733						
	22		5226		1100		9794		8034		1418						
	23		5143		1100		8607		7970		1321						
	24		5386		1100		6728		8197		1233						
