02/26/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		823		339		211		173		477		0		0		
	2		823		339		212		173		498		0		0		
	3		823		340		211		172		488		0		0		
	4		823		343		212		173		514		0		0		
	5		819		341		211		173		474		0		0		
	6		807		344		211		186		435		0		0		
	7		809		344		211		189		424		326		0		
	8		809		345		209		194		322		4225		65		
	9		803		348		200		195		289		8368		223		
	10		800		340		199		183		325		9751		235		
	11		798		334		199		183		319		9742		324		
	12		794		335		202		183		309		9868		255		
	13		792		339		201		184		301		9716		333		
	14		790		337		200		185		269		9701		360		
	15		788		336		201		184		232		9184		362		
	16		787		337		202		184		151		8437		364		
	17		789		349		203		201		214		4838		290		
	18		802		346		204		219		298		578		79		
	19		807		349		202		258		337		27		55		
	20		810		349		209		224		366		27		56		
	21		811		345		194		209		359		27		56		
	22		812		343		180		188		358		0		0		
	23		811		332		180		186		363		0		0		
	24		813		328		190		181		332		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2023		2266		8085		7255		1085						
	2		2045		2267		7510		7166		989						
	3		2034		2266		7308		7033		915						
	4		2065		2266		7355		6822		945						
	5		2018		2265		7568		7214		1023						
	6		1983		2265		8302		7922		1359						
	7		2303		2265		9006		8776		1857						
	8		6169		2265		7686		7183		1369						
	9		10426		2265		5578		4451		915						
	10		11833		2264		4744		3413		597						
	11		11899		2263		3954		3494		591						
	12		11946		2263		3735		3627		503						
	13		11866		2263		3894		3986		272						
	14		11842		2263		4134		4245		339						
	15		11287		2262		4347		4728		627						
	16		10462		2263		5157		5231		777						
	17		6884		2263		7102		6943		1751						
	18		2526		2263		10130		8778		2847						
	19		2035		2263		11945		8657		2782						
	20		2041		2263		11279		8946		2639						
	21		2001		2263		10727		8802		2544						
	22		1881		2264		10075		9004		1915						
	23		1872		2265		9132		8505		1499						
	24		1844		2266		8149		8125		1265						
