05/26/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		884		323		213		217		4095		0		0		
	2		882		323		213		225		4040		0		0		
	3		881		323		213		215		3745		0		0		
	4		883		339		213		215		3654		0		0		
	5		884		342		213		214		3478		0		0		
	6		867		342		213		214		3201		5		0		
	7		865		344		212		213		2851		1021		0		
	8		865		345		208		213		2383		5120		0		
	9		863		348		209		197		1642		8534		0		
	10		862		373		213		197		1166		10967		0		
	11		861		388		214		197		969		11643		0		
	12		858		385		211		197		1080		11969		110		
	13		859		387		207		196		1295		12053		223		
	14		861		340		208		198		1634		11846		272		
	15		861		341		203		200		2184		11537		338		
	16		864		348		203		199		2867		11279		356		
	17		869		349		205		201		3263		10785		335		
	18		882		349		205		240		3755		9735		283		
	19		907		347		207		245		4077		5668		169		
	20		907		351		211		252		4473		961		16		
	21		910		349		213		252		4657		0		0		
	22		915		350		212		242		4763		0		0		
	23		921		345		212		241		4496		0		0		
	24		924		343		212		228		4643		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5725		2282		6944		7592		980						
	2		5684		2279		6011		7818		744						
	3		5381		2279		6039		7889		540						
	4		5302		2278		5887		7860		535						
	5		5139		2278		6324		7656		659						
	6		4853		2278		6613		7659		1212						
	7		5423		2277		6525		7792		1436						
	8		8904		2278		5771		6250		1032						
	9		11708		2279		5352		4223		873						
	10		13723		2278		4653		3233		400						
	11		14218		2279		4612		2505		291						
	12		14811		2279		4548		2119		323						
	13		15199		2279		4556		2050		299						
	14		15352		2277		4596		2323		376						
	15		15639		2277		4192		2266		861						
	16		16115		2277		4815		2259		884						
	17		16017		2278		5987		1983		1121						
	18		15511		2277		6672		2668		1366						
	19		11895		2277		8076		5086		1992						
	20		7299		2278		9812		7010		2997						
	21		6363		2278		9878		7879		2847						
	22		6488		2278		9218		8059		2268						
	23		6211		2279		8783		7355		1673						
	24		6330		2278		7480		6966		1454						
