04/01/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		961		264		225		460		4187		0		0		
	2		961		263		226		461		4116		0		0		
	3		961		265		226		462		4111		0		0		
	4		962		266		226		464		4331		0		0		
	5		963		266		227		462		4184		0		0		
	6		964		265		227		466		3818		0		0		
	7		940		279		227		522		3454		0		0		
	8		902		281		227		502		2986		1512		0		
	9		905		284		226		430		2388		4674		0		
	10		911		285		226		424		2084		6983		8		
	11		909		284		226		391		1816		7668		1		
	12		896		282		226		368		1437		7895		0		
	13		889		281		226		366		1196		8132		0		
	14		892		279		226		365		1353		8000		0		
	15		886		282		226		371		1897		7550		0		
	16		880		282		225		370		2548		6896		0		
	17		880		283		221		443		3319		6090		0		
	18		882		283		219		494		3524		4514		0		
	19		890		285		219		547		3809		1497		0		
	20		911		284		219		537		4116		24		0		
	21		946		283		224		532		4258		0		0		
	22		951		260		226		503		4447		0		0		
	23		952		247		226		464		4291		0		0		
	24		955		267		226		460		4228		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6097		2277		2892		6046		2932						
	2		6027		2278		2250		5896		2890						
	3		5064		2277		2816		5668		2890						
	4		6249		2276		1778		5239		2807						
	5		6102		2276		1767		5419		2769						
	6		5740		2275		1788		6008		2849						
	7		5422		2276		1983		6580		2998						
	8		6410		2277		2180		5627		2906						
	9		8907		2278		2097		4100		2541						
	10		10921		2280		1920		2723		2122						
	11		11295		2280		1779		2068		1990						
	12		11104		2278		1839		1785		2013						
	13		11090		2277		1736		1565		1996						
	14		11115		2277		1615		1712		1834						
	15		11212		2278		1762		1676		1798						
	16		11201		2278		1920		1915		1815						
	17		11236		2277		2147		2148		1982						
	18		9916		2278		2845		3253		2346						
	19		7247		2278		3013		6304		3135						
	20		6091		2276		3874		8124		3408						
	21		6243		2277		4105		8307		3426						
	22		6387		2278		3580		7955		3420						
	23		6180		2278		3074		7458		3100						
	24		6136		2279		2821		6447		2838						
