09/28/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		964		277		213		119		4221		0		0		
	2		965		277		214		118		4079		0		0		
	3		965		276		214		118		3689		0		0		
	4		967		275		214		118		3595		0		0		
	5		966		264		214		118		3521		0		0		
	6		968		281		213		119		3378		0		0		
	7		970		284		212		122		3377		1		0		
	8		969		285		211		123		3264		1946		0		
	9		968		285		211		123		3609		5888		0		
	10		969		287		210		123		4062		8120		108		
	11		969		286		208		112		4761		9024		315		
	12		968		283		207		72		4951		9684		218		
	13		966		282		207		71		4913		10479		114		
	14		965		282		206		72		4724		10648		27		
	15		965		278		210		72		4595		10920		39		
	16		965		232		207		117		4775		10229		51		
	17		957		229		205		123		4767		8705		36		
	18		953		231		205		133		4409		4442		0		
	19		925		234		205		176		4098		353		0		
	20		919		246		207		176		4085		0		0		
	21		929		258		207		176		3834		0		0		
	22		944		261		206		154		3904		0		0		
	23		971		254		206		128		3943		0		0		
	24		972		252		207		124		4004		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5750		2265		6904		6678		1238						
	2		5629		2265		6129		6697		1206						
	3		5228		2266		5563		7125		1243						
	4		5131		2267		5476		7079		1212						
	5		5042		2265		5586		7309		1244						
	6		4918		2265		6260		7788		1292						
	7		4965		2265		6807		8577		1831						
	8		6606		2264		6933		8114		1646						
	9		10888		2265		4933		6930		1119						
	10		13776		2266		3962		5670		668						
	11		15590		2265		3359		4003		631						
	12		16362		2264		3273		3005		693						
	13		17010		2264		3236		1801		642						
	14		16927		2263		3563		1188		724						
	15		17098		2263		3363		1236		809						
	16		16624		2264		3701		2029		935						
	17		15142		2264		4208		3891		1203						
	18		10681		2264		6167		6810		1665						
	19		6094		2263		7716		9010		3201						
	20		5563		2264		8336		9496		3332						
	21		5358		2265		8223		9475		2859						
	22		5410		2266		7733		9533		2146						
	23		5450		2267		8015		8219		1585						
	24		5525		2267		6873		7798		1305						
