06/14/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1036		219		182		525		2820		0		0		
	2		1036		219		182		513		2351		0		0		
	3		1037		220		182		516		2136		0		0		
	4		1037		220		181		514		2030		0		0		
	5		1037		223		181		516		1969		0		0		
	6		1037		224		182		528		1743		3		0		
	7		1036		227		178		591		1338		1593		93		
	8		1033		227		173		566		743		5198		297		
	9		1031		232		153		501		359		7408		419		
	10		1029		232		147		465		130		8353		474		
	11		1028		231		153		499		62		8930		534		
	12		1028		231		155		505		86		9200		557		
	13		1026		231		158		506		104		9260		564		
	14		1026		232		158		505		88		9236		560		
	15		1025		232		158		504		256		9136		545		
	16		1025		230		165		501		746		8743		550		
	17		1025		231		166		540		1482		8079		543		
	18		1025		231		173		597		2199		6859		499		
	19		1026		231		169		648		2594		4159		355		
	20		1028		231		175		646		2940		964		81		
	21		1030		232		175		644		3076		0		12		
	22		1031		232		176		643		3109		0		4		
	23		1032		226		175		584		3307		0		0		
	24		1033		223		177		559		3686		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4765		1110		4158		9241		4138						
	2		4301		1109		3764		9193		4026						
	3		4091		1109		3393		8957		4111						
	4		3981		1109		3356		8818		4133						
	5		3926		1109		3530		9008		4130						
	6		3717		1107		3790		9480		4507						
	7		5055		1099		3387		9565		4662						
	8		8238		1099		3139		8362		4271						
	9		10106		1099		3192		7559		3772						
	10		10833		1099		3341		7110		4002						
	11		11438		1099		3534		7017		3987						
	12		11764		1099		3706		7135		4017						
	13		11849		1099		4056		7254		4113						
	14		11806		1099		5130		7284		4319						
	15		11856		1096		5962		7534		4330						
	16		11961		1100		6892		7605		4428						
	17		12067		1101		7464		7828		4577						
	18		11583		1100		8344		7988		4709						
	19		9182		1101		10206		8284		5022						
	20		6066		1101		12358		8685		5132						
	21		5169		1100		12499		9142		5094						
	22		5195		1100		10530		10020		5020						
	23		5324		1100		8803		9254		4701						
	24		5678		1100		6708		8626		4405						
