06/20/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1012		246		152		493		2434		0		0		
	2		1014		246		152		456		2384		0		0		
	3		1017		251		153		456		2210		0		0		
	4		1017		251		154		456		2001		0		0		
	5		1015		250		152		449		1933		0		0		
	6		1015		252		150		473		1696		0		0		
	7		1016		255		148		516		1583		1199		25		
	8		1012		256		148		561		1435		4404		160		
	9		1009		259		149		560		1222		6817		305		
	10		1006		260		148		526		880		7972		359		
	11		996		261		148		519		534		8634		431		
	12		977		257		150		520		418		8982		533		
	13		973		258		150		540		466		9053		534		
	14		973		254		151		544		557		8963		476		
	15		974		256		149		607		882		8689		466		
	16		974		258		150		639		1138		8168		480		
	17		975		259		152		640		1569		7413		465		
	18		977		256		154		637		1728		6322		409		
	19		998		257		152		635		1880		3799		246		
	20		1007		257		152		631		2131		884		40		
	21		1010		257		152		633		2427		3		0		
	22		1013		257		152		610		2618		0		0		
	23		1016		251		152		533		2710		0		0		
	24		1018		247		152		514		2870		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4186		1093		11484		8020		4380						
	2		4252		1093		9663		8027		4301						
	3		4086		1093		8343		8223		4288						
	4		3879		1112		7700		8364		4278						
	5		3799		1131		7853		8283		4302						
	6		3586		1131		8826		8333		4306						
	7		4742		1132		9546		7914		4227						
	8		7976		1132		8773		7337		4246						
	9		10321		1132		8629		6705		4233						
	10		11150		1132		9689		6339		4387						
	11		11523		1131		11386		6117		4494						
	12		11838		1131		13091		5924		4608						
	13		11975		1130		14905		5610		4714						
	14		11919		1131		16708		5571		5079						
	15		12023		1132		19007		4722		5075						
	16		11807		1132		20774		4243		5118						
	17		11474		1131		21432		4756		5157						
	18		10483		1131		22804		4596		5168						
	19		7968		1132		24411		5119		5170						
	20		5102		1131		25024		6141		5072						
	21		4482		1131		23284		6940		5295						
	22		4650		1131		19930		7871		5433						
	23		4662		1130		16479		8059		5004						
	24		4802		1129		13123		8304		4450						
