05/31/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		964		206		174		527		3685		0		0		
	2		965		203		174		521		3557		0		0		
	3		965		202		164		509		3498		0		0		
	4		966		205		165		518		3476		0		0		
	5		968		206		171		511		3077		0		0		
	6		968		207		173		574		3151		0		0		
	7		969		207		170		614		3019		791		0		
	8		969		204		167		627		2763		2408		1		
	9		967		207		166		581		2410		3626		11		
	10		966		209		166		522		2038		4239		10		
	11		965		210		161		512		2401		5692		95		
	12		965		209		162		504		2558		6184		157		
	13		965		211		170		517		2809		6040		72		
	14		963		211		172		528		2395		6053		68		
	15		962		212		173		524		2025		6022		20		
	16		961		212		172		524		1466		5771		13		
	17		962		212		171		558		1697		5149		0		
	18		962		210		168		608		2935		4471		0		
	19		962		211		164		654		3701		2587		0		
	20		962		212		170		653		4140		438		0		
	21		958		211		170		639		4317		0		0		
	22		955		209		170		639		4377		0		0		
	23		960		207		171		591		4143		0		0		
	24		967		201		170		585		4179		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5531		1129		3099		7805		4830						
	2		5420		1130		2806		7443		4821						
	3		5338		1130		2720		7228		4586						
	4		5331		1130		2605		7325		4341						
	5		4933		1130		2361		7831		4791						
	6		5073		1131		2501		8398		5092						
	7		5771		1131		2684		8553		5214						
	8		7139		1130		3098		8063		5097						
	9		7968		1130		3470		8111		4721						
	10		8150		1130		3706		8193		4802						
	11		10036		1130		3364		6828		4653						
	12		10739		1129		3157		6248		4688						
	13		10784		1129		3225		6329		4645						
	14		10390		1129		3469		6314		4927						
	15		9938		1129		3806		6646		4944						
	16		9118		1130		4178		6937		5097						
	17		8750		1130		4774		6818		5068						
	18		9355		1130		4778		6389		5048						
	19		8280		1130		5259		7343		5319						
	20		6575		1130		6403		8292		5385						
	21		6295		1130		6742		9093		5359						
	22		6350		1130		5636		9473		5243						
	23		6072		1130		4451		8870		5141						
	24		6102		1130		3442		8048		4766						
