05/06/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		885		327		191		206		3021		0		0		
	2		888		326		195		208		3162		0		0		
	3		888		324		196		209		3179		0		0		
	4		887		323		195		210		3315		0		0		
	5		860		323		193		197		3054		0		0		
	6		857		325		194		206		2994		0		0		
	7		843		326		192		210		2823		1420		11		
	8		841		329		192		207		2360		6588		155		
	9		843		327		194		201		1748		9746		293		
	10		857		320		196		190		1580		11168		356		
	11		852		321		199		189		1409		11844		377		
	12		839		320		199		190		1435		12366		377		
	13		865		321		202		190		1554		12368		375		
	14		842		324		203		147		1616		12466		372		
	15		839		323		203		187		1849		12380		369		
	16		837		328		207		154		2602		11996		363		
	17		838		333		210		192		3030		11264		332		
	18		837		333		213		202		3806		9303		244		
	19		838		331		213		209		4351		4319		137		
	20		839		332		214		224		4440		408		0		
	21		844		329		213		260		4331		0		0		
	22		846		324		206		223		4079		0		0		
	23		847		326		205		214		4323		0		0		
	24		848		323		205		214		4523		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4618		2278		6960		8121		1457						
	2		4778		2278		6188		7880		1163						
	3		4787		2278		6029		7480		1008						
	4		4923		2279		6114		6994		870						
	5		4641		2279		6276		6953		1194						
	6		4571		2280		6950		6902		1545						
	7		5662		2280		7118		6760		1596						
	8		10423		2280		5889		4542		1151						
	9		13288		2280		4975		2751		1113						
	10		14626		2280		4473		1709		784						
	11		15161		2279		4469		1044		492						
	12		15718		2277		4588		677		342						
	13		15879		2277		4410		1021		32						
	14		15955		2277		4258		1624		135						
	15		16144		2278		4537		1572		345						
	16		16481		2278		5126		406		1024						
	17		16225		2278		5961		293		1454						
	18		15070		2278		6672		1592		1662						
	19		10684		2279		8075		4170		2784						
	20		6536		2280		10103		5986		3556						
	21		5979		2279		10071		6933		3399						
	22		5679		2279		9541		7304		2773						
	23		5881		2279		8368		7099		2156						
	24		6114		2279		6788		7478		1327						
