07/15/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		895		331		217		326		3938		0		0		
	2		897		324		218		322		3911		0		0		
	3		897		329		220		321		3636		0		0		
	4		898		331		219		321		3149		0		0		
	5		899		330		219		321		2912		0		0		
	6		900		308		219		328		2614		0		0		
	7		899		305		218		323		2405		1266		27		
	8		895		306		218		322		2246		5480		235		
	9		888		304		215		323		1712		8725		319		
	10		885		298		217		325		1184		10054		350		
	11		882		297		218		327		903		10783		357		
	12		878		297		220		329		742		11191		363		
	13		876		298		219		346		780		11308		367		
	14		873		301		218		356		765		11313		364		
	15		876		308		224		354		1030		11151		358		
	16		879		317		224		360		1556		10767		357		
	17		878		330		225		381		2120		10051		339		
	18		875		326		225		419		2683		8707		317		
	19		876		329		225		428		2962		5383		223		
	20		882		329		226		420		3416		1135		45		
	21		886		327		227		416		3471		0		0		
	22		890		333		227		396		3645		0		0		
	23		890		339		227		350		3524		0		0		
	24		895		344		228		347		3385		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5666		2267		7992		8663		1900						
	2		5655		2268		6880		8625		1682						
	3		5394		2269		6705		9028		935						
	4		4908		2269		6830		9051		837						
	5		4663		2269		7008		8994		945						
	6		4362		2269		7245		9463		1331						
	7		5296		2269		7368		8948		1536						
	8		9479		2268		6886		6475		995						
	9		12420		2266		6628		4220		895						
	10		13288		2266		6598		3390		997						
	11		13745		2264		6436		3675		1035						
	12		14010		2262		6820		4063		919						
	13		14190		2261		7670		3850		1159						
	14		14196		2261		8918		3716		1471						
	15		14279		2260		9876		3859		1712						
	16		14469		2259		10931		3683		2160						
	17		14330		2261		11566		3687		2878						
	18		13650		2262		11855		4659		3508						
	19		10632		2263		13900		5589		3934						
	20		6591		2264		15971		6669		3837						
	21		5321		2265		15079		7919		3694						
	22		5452		2265		13721		7718		3710						
	23		5304		2266		11298		8899		2584						
	24		5183		2266		9073		8966		2374						
