02/08/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		988		321		213		126		1988		0		0		
	2		990		316		213		126		2035		0		0		
	3		989		319		214		126		1977		0		0		
	4		991		321		214		127		1835		0		0		
	5		992		322		214		126		1413		0		0		
	6		992		315		213		129		1399		0		0		
	7		989		314		212		179		1348		51		0		
	8		988		316		205		145		1068		2952		42		
	9		968		314		202		132		991		7771		216		
	10		973		308		202		95		850		9219		230		
	11		985		310		203		97		914		9382		175		
	12		983		314		203		96		1203		9367		200		
	13		979		316		206		100		1658		9309		232		
	14		978		318		209		101		2040		8637		151		
	15		980		319		209		102		2144		8593		128		
	16		979		320		208		140		2291		6569		19		
	17		980		323		211		147		2408		2740		0		
	18		980		318		212		193		2595		139		0		
	19		981		318		212		194		2946		14		0		
	20		984		319		212		162		3031		0		0		
	21		983		317		208		155		2840		0		0		
	22		980		319		209		154		2497		0		0		
	23		979		315		211		141		2061		0		0		
	24		979		315		212		137		1697		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3599		1145		6195		8139		534						
	2		3640		1145		5912		7865		515						
	3		3596		1144		6027		7871		379						
	4		3467		1144		6664		7766		200						
	5		3036		1145		7573		7888		216						
	6		3003		1145		7836		8498		576						
	7		3073		1145		9108		8227		1625						
	8		5466		1145		9200		7060		1564						
	9		10452		1145		7482		4696		709						
	10		11835		1145		6165		3718		503						
	11		12064		1144		4864		3274		607						
	12		12353		1144		4493		2769		384						
	13		12795		1144		4422		2389		309						
	14		12445		1144		4188		2571		746						
	15		12495		1144		4704		3021		620						
	16		10676		1144		5927		4322		649						
	17		7018		1144		7924		6650		1071						
	18		4456		1144		9898		8321		2032						
	19		4655		1145		10928		8179		2088						
	20		4670		1144		10397		8308		1886						
	21		4490		1144		10215		8164		1474						
	22		4140		1144		9960		8190		1005						
	23		3697		1143		9415		8322		554						
	24		3313		1143		8651		8367		316						
