12/15/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		901		332		236		382		128		0		0		
	2		900		337		235		381		188		0		0		
	3		895		339		235		383		155		0		0		
	4		900		338		236		382		120		0		0		
	5		901		334		234		415		133		0		0		
	6		901		340		235		425		162		0		0		
	7		900		346		235		592		148		0		0		
	8		899		355		235		590		154		1294		16		
	9		897		355		236		487		144		4573		263		
	10		895		354		237		393		140		6142		402		
	11		893		353		239		389		127		6383		431		
	12		892		350		240		389		107		6454		424		
	13		892		351		240		388		130		6255		417		
	14		893		351		241		397		256		5962		380		
	15		895		350		241		392		397		5115		290		
	16		895		354		241		474		520		2580		189		
	17		896		358		222		586		562		223		0		
	18		880		354		209		630		768		0		0		
	19		870		351		209		630		958		0		0		
	20		930		354		209		633		1777		0		0		
	21		940		355		211		601		1891		0		0		
	22		947		350		221		595		1697		0		0		
	23		949		339		222		485		1310		0		0		
	24		950		338		216		423		1410		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1897		2259		7574		8476		2550						
	2		2053		2259		6859		8382		2461						
	3		2018		2260		6834		7917		2519						
	4		1986		2260		6857		7824		2575						
	5		2026		2260		7451		7576		2759						
	6		2070		2261		8094		8339		2717						
	7		2231		2262		8951		9643		2905						
	8		3554		2261		8968		9323		2919						
	9		6970		2262		7682		7210		2776						
	10		8579		2248		7151		6409		2152						
	11		8833		2155		7238		6129		2158						
	12		8873		2129		7218		6216		2011						
	13		8678		2133		7062		6286		1992						
	14		8486		2133		7276		6512		2076						
	15		7686		2133		7465		7024		2225						
	16		5259		2154		8293		7957		2880						
	17		2852		2234		10508		9073		3184						
	18		2843		2254		11548		9631		3601						
	19		3020		2249		10901		9959		3377						
	20		3904		2250		9517		9887		3342						
	21		3998		2252		8698		10142		3058						
	22		3809		2253		8302		9876		2859						
	23		3305		2254		7424		9672		2944						
	24		3337		2255		6229		9041		2803						
