10/20/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		931		326		206		239		3840		0		0		
	2		931		328		204		240		3652		0		0		
	3		931		328		201		239		3449		0		0		
	4		931		322		200		238		3251		0		0		
	5		933		317		200		238		3321		0		0		
	6		940		313		201		238		3121		0		0		
	7		845		317		201		404		3104		0		0		
	8		885		321		202		435		3120		765		0		
	9		928		334		201		271		3107		3353		75		
	10		922		339		199		257		3128		5052		159		
	11		921		338		199		255		3330		6165		138		
	12		921		337		202		255		3468		7052		37		
	13		932		339		201		233		3557		7609		39		
	14		983		343		201		232		3508		7835		45		
	15		996		351		201		231		3665		7431		57		
	16		995		350		200		240		3704		6223		0		
	17		979		353		200		251		3675		4140		0		
	18		994		352		200		278		3317		1122		0		
	19		997		348		200		355		3297		3		0		
	20		956		349		199		431		3142		0		0		
	21		934		347		201		396		3019		0		0		
	22		949		335		201		273		2921		0		0		
	23		993		328		202		249		3083		0		0		
	24		1006		327		202		245		3488		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5096		2267		7126		5978		2130						
	2		5354		2267		6479		5438		2042						
	3		5147		2265		6543		5137		1923						
	4		4942		2264		6461		5179		1937						
	5		5009		2263		6451		5415		2050						
	6		4813		2266		7095		5950		2428						
	7		4871		2266		7802		7424		2565						
	8		5728		2266		7778		7826		2641						
	9		8269		2268		6543		7081		2429						
	10		10056		2268		6342		6111		2006						
	11		11347		2267		6177		5201		1852						
	12		12272		2265		6356		3901		1831						
	13		12910		2264		5421		3782		1840						
	14		13147		2263		5359		3476		1865						
	15		12932		2262		4974		3714		1992						
	16		11712		2262		5706		3990		2158						
	17		9598		2262		6926		5003		2417						
	18		6263		2264		8447		6977		2740						
	19		5200		2265		9556		7901		3028						
	20		5077		2267		9824		8117		2977						
	21		4897		2269		9123		8254		2992						
	22		4679		2269		8667		8074		2835						
	23		4855		2269		8002		7063		2596						
	24		5268		2269		6287		6665		2492						
