08/25/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		957		387		232		369		2434		0		0		
	2		957		387		233		368		2482		0		0		
	3		958		388		233		364		2616		0		0		
	4		959		387		233		329		2589		0		0		
	5		960		388		233		363		2653		0		0		
	6		961		387		233		383		2528		0		0		
	7		963		386		233		400		2113		271		0		
	8		963		386		233		339		1588		3404		93		
	9		959		369		241		321		1287		7555		241		
	10		952		369		241		325		1087		9358		330		
	11		947		365		241		345		1058		10089		352		
	12		941		365		240		348		1255		10393		359		
	13		939		365		239		349		1464		10439		365		
	14		937		359		239		394		1715		10354		367		
	15		936		364		238		418		2100		10206		362		
	16		937		356		237		436		2438		9750		351		
	17		937		343		236		457		2602		8514		317		
	18		938		344		235		464		2728		6288		242		
	19		939		321		233		501		2910		2440		52		
	20		941		330		240		493		3411		121		0		
	21		946		335		240		491		3898		0		0		
	22		950		349		240		454		3996		0		0		
	23		953		372		238		412		3938		0		0		
	24		954		380		238		372		4051		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4379		2247		9354		7632		3199						
	2		4427		2246		7903		7550		3085						
	3		3601		2245		7445		7612		3168						
	4		4497		2246		5711		7948		2963						
	5		4597		2248		5117		8157		2784						
	6		4492		2249		5092		8213		2898						
	7		4366		2250		4808		8407		3139						
	8		7006		2248		3563		7595		3003						
	9		10973		2248		2767		6078		2647						
	10		12662		2247		2706		5207		2562						
	11		13397		2243		2965		5343		2760						
	12		13901		2243		4010		5283		2894						
	13		14160		2243		5503		5532		2960						
	14		14365		2245		7333		5680		3132						
	15		14624		2247		9138		5542		3389						
	16		14505		2248		10931		5500		3706						
	17		13406		2249		12165		6408		4012						
	18		11239		2252		14014		7584		4121						
	19		7396		2254		16176		8757		4625						
	20		5536		2253		16460		9207		4732						
	21		5910		2253		15548		9061		4394						
	22		5989		2253		14003		8475		4063						
	23		5913		2254		11573		8169		3658						
	24		5995		2254		9558		7473		3387						
