12/19/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		982		300		212		115		516		0		0		
	2		982		298		212		115		479		0		0		
	3		982		298		212		153		535		0		0		
	4		983		304		212		157		447		0		0		
	5		983		305		212		156		423		0		0		
	6		982		304		212		155		367		0		0		
	7		982		304		211		176		466		0		0		
	8		982		304		210		175		570		1850		0		
	9		982		304		211		148		617		6411		0		
	10		979		300		203		111		792		8491		0		
	11		977		294		205		109		885		8853		0		
	12		979		292		211		108		901		8663		23		
	13		977		301		212		109		770		8714		91		
	14		976		303		213		109		540		8827		189		
	15		976		301		212		111		430		8174		259		
	16		976		305		212		154		359		4541		148		
	17		978		310		212		171		447		532		0		
	18		978		311		212		221		801		0		0		
	19		978		312		212		227		1058		0		0		
	20		978		312		213		191		856		0		0		
	21		979		312		211		170		818		0		0		
	22		979		311		208		167		603		0		0		
	23		979		310		208		164		629		0		0		
	24		980		311		212		155		809		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2087		1144		8378		10019		863						
	2		2045		1143		8031		9694		797						
	3		2133		1143		7544		9562		746						
	4		2068		1144		7313		9626		760						
	5		2037		1144		7777		9357		779						
	6		1982		1142		8560		9251		870						
	7		2104		1143		8914		9299		1401						
	8		3896		1143		8747		8518		1163						
	9		8475		1144		6453		6421		726						
	10		10826		1143		4862		4570		703						
	11		11322		1143		4212		3825		655						
	12		11184		1144		4012		3392		657						
	13		11171		1143		4046		2962		689						
	14		11168		1143		4425		2795		658						
	15		10548		1143		5335		3015		748						
	16		6949		1143		8077		5247		733						
	17		2756		1143		10944		7956		1477						
	18		2453		1142		12751		9134		1695						
	19		2748		1143		12727		9173		1740						
	20		2520		1143		12371		9574		1581						
	21		2458		1142		11744		9925		1393						
	22		2233		1142		11651		9839		1066						
	23		2243		1142		10684		9659		849						
	24		2420		1143		9014		9868		674						
