03/05/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		980		246		199		155		750		2		12		
	2		980		251		200		150		830		2		12		
	3		1009		252		200		114		817		0		11		
	4		1023		254		201		116		891		0		10		
	5		1022		253		196		153		779		0		9		
	6		1022		261		200		168		765		0		8		
	7		1023		270		201		162		649		556		7		
	8		1020		270		201		141		601		4494		56		
	9		1015		270		198		138		573		8019		224		
	10		1013		262		196		138		595		9245		265		
	11		1010		248		196		138		588		9550		373		
	12		1006		253		196		140		524		9473		367		
	13		1004		261		196		139		487		9519		334		
	14		1003		269		200		137		550		9226		307		
	15		1006		274		201		135		480		8179		293		
	16		1003		277		202		136		524		6524		238		
	17		1006		292		204		141		596		3370		145		
	18		1009		294		204		171		640		585		79		
	19		1013		295		205		222		774		80		79		
	20		1016		295		205		184		863		0		4		
	21		1018		295		205		178		1089		0		0		
	22		1019		296		205		176		1062		0		0		
	23		1019		283		204		155		1096		0		0		
	24		1020		279		204		153		1166		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2344		2259		8779		6952		784						
	2		2425		2260		8638		6354		781						
	3		2403		2260		8534		6090		772						
	4		2495		2260		8705		5988		645						
	5		2412		2261		9167		6360		515						
	6		2424		2261		9709		7016		879						
	7		2868		2261		9717		7643		1394						
	8		6783		2260		8349		6238		970						
	9		10437		2260		6914		4102		355						
	10		11714		2259		6222		2558		405						
	11		12103		2258		5280		2547		391						
	12		11959		2257		5177		2554		399						
	13		11940		2256		5217		2677		374						
	14		11692		2256		5516		2993		453						
	15		10568		2256		6398		3933		444						
	16		8904		2257		7319		5315		617						
	17		5754		2256		9295		6676		1402						
	18		2982		2257		10758		8381		2345						
	19		2668		2258		11466		9287		2535						
	20		2567		2258		11408		8987		2435						
	21		2785		2258		10870		8649		2174						
	22		2758		2257		10606		8176		1717						
	23		2757		2256		9702		7701		1322						
	24		2822		2256		8618		7444		1009						
