09/01/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		971		401		239		393		2689		0		0		
	2		971		404		239		395		2384		0		0		
	3		972		402		240		395		2196		0		0		
	4		971		404		240		394		2185		0		0		
	5		971		403		238		395		2244		0		0		
	6		971		405		238		394		2025		0		0		
	7		971		410		240		416		1451		149		0		
	8		970		410		240		369		1065		2941		98		
	9		967		412		241		359		668		6819		351		
	10		962		413		240		363		574		8744		478		
	11		959		410		239		373		361		9680		488		
	12		956		410		238		375		231		9989		487		
	13		951		411		237		380		269		10158		463		
	14		948		412		237		420		336		10112		281		
	15		948		412		236		433		429		9677		131		
	16		949		412		236		454		707		9250		108		
	17		949		410		235		456		1121		8052		153		
	18		946		410		235		466		1652		5814		213		
	19		945		411		236		504		1759		1850		23		
	20		947		412		236		506		1949		46		0		
	21		952		410		237		502		2312		0		0		
	22		955		411		237		463		2372		0		0		
	23		958		411		235		431		2436		0		0		
	24		961		412		236		403		2543		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4693		2252		8788		7862		3222						
	2		4393		2251		8065		7599		2885						
	3		3233		2250		7984		7715		2848						
	4		4194		2248		6568		7456		2688						
	5		4251		2246		6232		7415		2602						
	6		4033		2249		5845		7906		2764						
	7		3637		2247		5885		8081		3021						
	8		6093		2244		4890		7136		2681						
	9		9817		2244		3914		5637		2496						
	10		11774		2249		3874		4765		2383						
	11		12510		2249		4132		4698		2474						
	12		12686		2247		5155		5197		2579						
	13		12869		2247		6681		5431		2737						
	14		12746		2247		9031		5046		3138						
	15		12266		2247		10735		5506		3485						
	16		12116		2243		12092		5712		3997						
	17		11376		2235		13427		6441		4113						
	18		9736		2235		14388		7687		4297						
	19		5728		2239		15378		9698		4898						
	20		4096		2243		15345		10203		4873						
	21		4413		2245		14506		9962		4407						
	22		4438		2248		12968		9807		4161						
	23		4471		2250		11388		9220		3719						
	24		4555		2251		9909		8435		3368						
