09/10/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		917		322		207		202		784		0		0		
	2		918		322		207		179		770		0		0		
	3		917		323		206		179		646		0		0		
	4		915		322		207		179		710		0		0		
	5		884		326		207		178		607		0		0		
	6		875		333		194		180		661		0		0		
	7		871		345		201		175		653		92		0		
	8		876		348		203		169		535		1697		120		
	9		877		349		205		152		498		3558		333		
	10		876		347		202		118		393		5528		374		
	11		875		345		202		160		333		6640		374		
	12		874		342		201		180		307		7319		372		
	13		881		345		201		179		234		7636		374		
	14		883		341		204		181		205		7366		374		
	15		896		344		204		200		166		6751		367		
	16		901		345		199		208		155		5489		272		
	17		900		349		202		246		234		3303		195		
	18		900		337		208		240		267		1311		52		
	19		902		338		206		276		266		159		0		
	20		903		343		207		285		430		0		0		
	21		907		343		207		285		424		0		0		
	22		909		343		208		283		313		0		0		
	23		910		331		208		208		259		0		0		
	24		912		319		209		182		362		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2393		2244		10029		8676		984						
	2		2368		2245		8347		9212		1065						
	3		2233		2245		7862		9204		903						
	4		2300		2246		7574		8803		1066						
	5		2165		2246		7885		8848		1034						
	6		2201		2246		8207		9446		1031						
	7		2308		2245		8265		10465		1259						
	8		3841		2245		8582		10342		890						
	9		5860		2242		8367		9508		697						
	10		7600		2241		8403		8158		690						
	11		8882		2242		8052		7680		649						
	12		9573		2242		8309		7175		686						
	13		9850		2242		8722		7115		641						
	14		9583		2242		9426		7344		820						
	15		8962		2242		10762		7739		892						
	16		7661		2243		12331		7668		1113						
	17		5550		2245		12447		8512		1899						
	18		3404		2246		13203		9167		2632						
	19		2174		2243		14050		9071		2769						
	20		2127		2240		13922		9407		2743						
	21		2130		2239		13320		9298		2590						
	22		2025		2239		12972		8940		2041						
	23		1885		2240		12008		8794		1544						
	24		1944		2243		10668		8821		1132						
