08/18/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		969		240		175		398		3389		0		0		
	2		969		236		176		353		3319		0		0		
	3		971		238		177		353		3281		0		0		
	4		974		241		177		353		2948		0		0		
	5		975		239		176		360		2737		0		0		
	6		975		239		176		396		2169		0		0		
	7		972		242		176		417		1814		276		0		
	8		971		243		173		415		1541		2930		132		
	9		967		247		174		403		1313		6377		339		
	10		962		248		175		437		858		7945		430		
	11		940		250		175		435		560		8729		441		
	12		934		247		175		472		491		9054		489		
	13		931		247		174		460		500		9114		516		
	14		930		247		175		457		472		9074		518		
	15		930		246		174		454		459		8960		516		
	16		930		248		174		471		476		8551		513		
	17		930		247		174		493		630		7776		512		
	18		930		245		173		541		1007		6055		481		
	19		945		246		174		565		1925		2521		267		
	20		958		247		174		576		3085		188		1		
	21		961		247		176		519		3558		0		0		
	22		963		246		174		463		3758		0		0		
	23		964		239		174		435		3760		0		0		
	24		966		238		175		484		3478		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5030		2266		6809		8202		3766						
	2		5053		2267		6171		7746		3468						
	3		5020		2265		5490		7389		3547						
	4		4693		2265		5742		7322		3285						
	5		4487		2267		5438		7616		3646						
	6		3955		2268		6347		8124		3912						
	7		3897		2269		7657		8329		4092						
	8		6404		2270		7251		7587		3990						
	9		9819		2268		6544		6176		3590						
	10		11068		2265		6452		6017		3382						
	11		11530		2264		7284		5622		3436						
	12		11862		2264		7400		5820		3793						
	13		11943		2263		7804		6090		4066						
	14		11873		2263		8708		6599		4299						
	15		11739		2262		9796		6755		4699						
	16		11364		2263		10929		6905		5146						
	17		10762		2264		11642		7631		5427						
	18		9433		2265		12175		8383		5643						
	19		6644		2265		13958		8680		5557						
	20		5231		2265		13771		9231		5488						
	21		5461		2265		11773		10620		5427						
	22		5604		2265		10734		9992		5117						
	23		5572		2265		9755		8875		4559						
	24		5341		2265		8446		8198		4173						
