05/14/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		926		310		222		442		4083		0		0		
	2		927		310		223		441		3891		0		0		
	3		928		312		222		441		3601		0		0		
	4		929		312		222		445		3262		0		0		
	5		930		313		222		441		2968		0		0		
	6		929		314		222		541		3098		0		0		
	7		931		314		219		567		3185		1142		7		
	8		906		314		214		566		2794		4881		148		
	9		888		314		213		468		2062		7942		393		
	10		894		312		222		463		1550		8977		484		
	11		904		313		225		462		1203		9633		515		
	12		905		311		231		462		1164		9858		510		
	13		893		297		234		470		1423		9711		374		
	14		904		277		225		469		1664		9205		212		
	15		913		281		225		467		2008		8988		206		
	16		910		279		225		425		2213		8661		194		
	17		904		279		224		558		2611		8259		184		
	18		894		280		224		580		2906		6868		150		
	19		905		280		224		582		3141		3360		88		
	20		905		281		224		576		3195		388		0		
	21		902		278		222		572		3504		0		0		
	22		923		278		223		569		3683		0		0		
	23		926		276		225		547		3567		0		0		
	24		927		273		227		440		3566		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5983		2281		1651		7802		2972						
	2		5792		2279		1495		7678		2826						
	3		4576		2278		2379		7797		2642						
	4		5170		2279		1657		7794		2646						
	5		4874		2279		1862		8223		2664						
	6		5104		2279		2527		8167		2992						
	7		6365		2280		2679		8195		3158						
	8		9823		2282		2922		5981		3047						
	9		12280		2282		2782		4203		2720						
	10		12902		2282		2820		3857		2607						
	11		13255		2282		2797		3608		2536						
	12		13441		2280		2631		3254		2559						
	13		13402		2278		2526		3283		2571						
	14		12956		2278		2668		3690		2750						
	15		13088		2279		2653		3772		2726						
	16		12907		2278		3149		3765		2783						
	17		13019		2277		3652		3470		2827						
	18		11902		2278		4271		4523		2983						
	19		8580		2279		5864		6567		3392						
	20		5569		2279		7425		8492		3614						
	21		5478		2280		7207		9564		3834						
	22		5676		2281		6081		9631		3690						
	23		5541		2280		4997		9083		3370						
	24		5433		2281		3655		8602		3261						
