11/18/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		703		301		237		258		318		0		0		
	2		703		297		237		251		307		0		0		
	3		703		302		235		245		289		0		0		
	4		703		308		236		245		190		0		0		
	5		703		310		235		252		148		0		0		
	6		698		316		234		270		201		0		0		
	7		682		330		233		288		169		221		0		
	8		682		332		232		270		106		3309		72		
	9		681		327		233		253		94		6623		282		
	10		681		327		219		236		139		7240		363		
	11		680		344		228		233		146		7332		418		
	12		680		347		229		235		145		7064		416		
	13		679		359		229		236		148		7016		408		
	14		682		358		230		260		124		6691		389		
	15		705		358		232		270		119		6302		341		
	16		712		359		233		274		118		3552		207		
	17		719		359		233		302		118		363		0		
	18		726		356		233		304		111		0		0		
	19		729		359		235		304		164		0		0		
	20		730		359		237		303		190		0		0		
	21		731		360		235		285		247		0		0		
	22		732		352		236		271		361		0		0		
	23		731		341		236		271		444		0		0		
	24		731		336		236		248		469		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1817		1102		7938		7363		1559						
	2		1795		1103		8185		7131		1247						
	3		1774		1103		8102		7014		1144						
	4		1682		1101		8292		6734		1288						
	5		1648		1101		8878		6687		1439						
	6		1719		1101		9473		7410		1738						
	7		1923		1101		10023		8017		2286						
	8		5003		1101		9074		7251		1951						
	9		8493		1100		7638		5623		1388						
	10		9205		1100		7884		5153		972						
	11		9381		1101		8117		5006		894						
	12		9116		1101		8513		5094		989						
	13		9075		1100		8989		5117		1091						
	14		8734		1100		9612		5815		1195						
	15		8327		1101		10522		5955		1503						
	16		5455		1101		12115		6960		2342						
	17		2094		1101		14109		8342		2833						
	18		1730		1102		14467		9263		3100						
	19		1791		1101		13742		9394		3039						
	20		1819		1101		13192		9071		2970						
	21		1858		1101		12753		8616		2677						
	22		1952		1103		11941		8182		2373						
	23		2023		1104		10669		7783		2147						
	24		2020		1105		9578		7422		1910						
