11/14/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1024		173		196		140		3094		0		0		
	2		1021		171		197		140		3059		0		0		
	3		996		173		196		141		3024		0		0		
	4		997		174		194		141		2784		0		0		
	5		1000		178		194		145		2745		0		0		
	6		1001		179		193		145		3278		0		0		
	7		1002		180		193		145		3497		338		0		
	8		1003		181		191		140		3259		3622		88		
	9		1013		181		193		103		2725		6523		268		
	10		1024		178		194		94		1806		8514		323		
	11		1021		176		193		92		1206		9613		347		
	12		1018		178		196		91		1076		9522		353		
	13		1016		179		197		89		1011		9508		347		
	14		1014		174		198		88		953		9434		320		
	15		1013		178		198		89		1084		8931		274		
	16		1014		180		194		126		1435		5294		150		
	17		1014		179		192		147		1395		706		0		
	18		1015		179		192		185		1626		0		0		
	19		1017		179		192		197		1806		0		0		
	20		1022		179		192		161		1460		0		0		
	21		1023		182		198		153		1401		0		0		
	22		1023		160		199		141		1237		0		0		
	23		1025		161		198		126		1078		0		0		
	24		1026		167		198		127		718		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4590		1117		4900		9471		951						
	2		4555		1116		4636		9029		934						
	3		4491		1116		4556		8624		945						
	4		4269		1116		4261		8908		996						
	5		4198		1116		4665		8734		1024						
	6		4723		1116		4920		8576		986						
	7		5291		1117		5023		8415		1154						
	8		8315		1117		3945		6683		1011						
	9		10919		1118		3374		4449		948						
	10		12089		1118		3134		2988		940						
	11		12643		1117		2712		2397		892						
	12		12439		1117		2634		2271		947						
	13		12355		1117		2766		2127		904						
	14		12193		1117		2927		2129		1019						
	15		11819		1116		3394		2708		1029						
	16		8668		1116		5451		5084		1111						
	17		3754		1116		9638		7266		1444						
	18		3150		1116		11032		8411		1649						
	19		3367		1117		10083		9227		1638						
	20		2976		1118		10006		9300		1512						
	21		2922		1118		9731		9183		1375						
	22		2739		1119		9429		9050		1161						
	23		2559		1118		8066		9454		1123						
	24		2219		1118		7744		9054		970						
