06/12/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1044		230		173		534		2363		0		0		
	2		1044		228		174		492		2547		0		0		
	3		1043		229		174		494		2578		0		0		
	4		1042		230		174		493		2254		0		0		
	5		1042		231		174		492		2604		0		0		
	6		1042		233		172		532		2985		5		0		
	7		1041		234		173		600		3392		1576		52		
	8		1041		237		172		574		3397		4994		198		
	9		1041		235		169		527		2782		6664		338		
	10		1041		236		167		482		2388		8022		396		
	11		1036		240		171		475		2350		8588		402		
	12		1015		248		168		470		2655		8373		422		
	13		1014		248		167		471		3223		8078		414		
	14		1013		249		170		473		3287		8294		428		
	15		1012		249		171		506		3083		8294		430		
	16		1010		249		173		506		3027		8381		430		
	17		1010		245		174		533		3119		7913		424		
	18		1009		243		171		580		3401		6843		394		
	19		1027		242		169		606		3527		4268		289		
	20		1040		243		168		644		3606		971		71		
	21		1044		249		168		647		3686		0		12		
	22		1045		248		167		646		3636		0		3		
	23		1046		244		168		598		3451		0		0		
	24		1046		245		170		574		3100		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3948		1131		2716		8870		4415						
	2		4485		1131		1874		8601		4300						
	3		4518		1131		1398		8596		4311						
	4		4193		1130		1430		8791		4337						
	5		4544		1130		1585		8840		4334						
	6		4969		1131		1778		9031		4508						
	7		7069		1131		2085		8213		4152						
	8		10613		1131		1948		6847		3354						
	9		11755		1131		2074		6313		3278						
	10		12732		1131		2095		5878		3293						
	11		13262		1131		2284		5420		3307						
	12		13352		1131		2267		5187		3291						
	13		13616		1131		2234		5140		3219						
	14		13918		1131		2308		4780		3366						
	15		13747		1131		2300		5164		3381						
	16		13776		1131		2319		5328		3562						
	17		13418		1131		2539		5731		3742						
	18		12641		1131		3034		6218		3924						
	19		10128		1131		3793		7649		4657						
	20		6743		1131		5090		9372		5361						
	21		5806		1131		5920		10022		5497						
	22		5745		1131		5201		10550		5450						
	23		5507		1131		4242		9934		5212						
	24		5135		1131		3646		9180		4863						
