12/18/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1001		325		221		170		2234		0		0		
	2		1005		327		216		166		1931		0		0		
	3		964		328		215		169		1620		0		0		
	4		964		331		215		166		1841		0		0		
	5		961		330		218		164		1705		0		0		
	6		962		329		218		249		1695		0		0		
	7		962		331		217		304		1749		0		0		
	8		962		330		210		355		1388		1187		0		
	9		959		329		210		278		1044		4403		0		
	10		958		322		211		233		873		6117		79		
	11		958		322		208		224		631		6617		139		
	12		956		309		213		224		477		6910		251		
	13		950		305		213		186		665		6911		240		
	14		952		304		219		210		1040		6840		258		
	15		952		313		218		228		1412		6123		164		
	16		947		327		218		218		1853		3367		23		
	17		944		335		219		397		1952		358		0		
	18		944		337		220		447		2158		0		0		
	19		946		321		220		450		2142		0		0		
	20		946		318		223		417		1744		0		0		
	21		945		316		223		310		1354		0		0		
	22		947		316		223		295		973		0		0		
	23		957		297		222		285		806		0		0		
	24		991		293		222		203		660		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3951		2242		6065		7068		1840						
	2		3645		2242		5949		6703		1739						
	3		2332		2242		7030		6548		1745						
	4		3517		2242		5795		6519		1724						
	5		3378		2242		6033		6987		1824						
	6		3453		2243		6895		7184		2205						
	7		3563		2243		7251		9000		2418						
	8		4432		2127		8402		8362		2529						
	9		7223		1837		7058		7170		2315						
	10		8793		1625		6177		6346		1929						
	11		9099		1590		5740		5894		1713						
	12		9340		1590		5477		5346		1724						
	13		9470		1589		5247		5437		1704						
	14		9823		1589		5165		5426		1721						
	15		9410		1591		5619		5807		1782						
	16		6953		1592		6914		7120		2004						
	17		4205		1592		8310		9075		2745						
	18		4106		1592		9738		10269		2958						
	19		4079		1592		9848		10431		2944						
	20		3648		1594		9873		10325		2982						
	21		3148		1593		9875		10358		2790						
	22		2754		1592		9737		9943		2403						
	23		2567		1593		8833		9542		2063						
	24		2369		1593		8040		8809		1889						
