10/05/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		932		213		231		294		1521		0		0		
	2		910		211		232		293		1254		0		0		
	3		882		211		231		293		1138		0		0		
	4		869		210		232		295		879		0		0		
	5		867		210		230		302		530		0		0		
	6		868		220		229		304		339		0		0		
	7		863		233		228		305		300		0		0		
	8		853		233		227		304		267		1972		43		
	9		854		230		229		286		233		6892		285		
	10		862		228		229		282		293		9478		461		
	11		861		216		229		274		503		10139		474		
	12		860		219		230		274		505		10209		477		
	13		857		227		229		273		376		10110		470		
	14		856		229		228		274		286		10159		467		
	15		856		232		227		279		209		10104		471		
	16		855		229		228		279		176		9668		463		
	17		856		237		231		271		210		7939		399		
	18		856		239		230		288		308		3241		199		
	19		840		242		229		307		522		253		0		
	20		825		242		225		289		750		0		0		
	21		822		243		229		285		924		0		0		
	22		846		241		229		284		1063		0		0		
	23		845		230		227		284		697		0		0		
	24		848		217		227		284		434		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3191		1138		9148		5819		2191						
	2		2900		1138		8546		5948		2106						
	3		2755		1139		8472		5603		2054						
	4		2485		1139		8406		5629		2011						
	5		2139		1139		8547		5906		2038						
	6		1960		1139		8849		6112		2241						
	7		1929		1139		9163		6396		2520						
	8		3899		1139		8361		5956		2088						
	9		9009		1139		5386		4720		1437						
	10		11833		1138		3712		3728		1177						
	11		12696		1137		3520		3224		947						
	12		12774		1137		3596		3013		908						
	13		12542		1137		3411		3043		1148						
	14		12499		1137		3640		3147		1192						
	15		12378		1137		4355		3389		1230						
	16		11898		1137		5245		3827		1385						
	17		10143		1137		7082		4489		1971						
	18		5361		1137		10589		5953		2682						
	19		2393		1136		12383		7763		3038						
	20		2331		1136		12399		8043		3167						
	21		2503		1136		11754		7734		2985						
	22		2663		1136		11367		7263		2662						
	23		2283		1136		11166		6623		2385						
	24		2010		1136		10686		5973		2274						
