12/13/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1006		336		213		132		745		0		0		
	2		1002		338		212		98		752		0		0		
	3		1002		339		212		98		646		0		0		
	4		1002		342		212		98		494		0		0		
	5		1002		341		212		132		450		0		0		
	6		1002		340		212		231		498		0		0		
	7		1001		341		212		287		454		0		0		
	8		1000		339		211		280		423		1638		15		
	9		998		337		213		161		479		5191		260		
	10		988		335		213		146		487		6681		372		
	11		999		330		212		117		594		7186		412		
	12		997		331		210		132		730		7089		420		
	13		996		332		210		132		748		7236		421		
	14		994		331		211		112		736		7251		412		
	15		997		330		211		145		710		6363		362		
	16		1000		333		211		181		643		3464		214		
	17		1002		335		214		414		669		294		0		
	18		1003		335		215		437		655		0		0		
	19		1004		339		214		435		724		0		0		
	20		1003		342		214		330		779		0		0		
	21		1005		342		213		249		782		0		0		
	22		1003		342		214		239		732		0		0		
	23		1003		339		215		154		695		0		0		
	24		1002		338		215		152		763		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2432		2262		8180		7653		1576						
	2		2402		2263		8031		7146		1474						
	3		1295		2264		8902		6918		1465						
	4		2148		2263		8040		6919		1461						
	5		2137		2262		8293		7250		1534						
	6		2283		2262		8743		7609		1964						
	7		2295		2261		10043		8872		2076						
	8		3906		2260		9963		8493		2050						
	9		7639		2261		7524		6806		1969						
	10		9222		2260		6870		5370		1725						
	11		9850		2260		6460		4566		1466						
	12		9909		2258		5937		4401		1517						
	13		10075		2258		5593		4208		1420						
	14		10047		2258		5399		4632		1531						
	15		9118		2257		6240		5204		1590						
	16		6046		2258		7737		7076		1940						
	17		2928		2258		10105		8811		2323						
	18		2645		2257		11436		9987		2665						
	19		2716		2257		11326		10083		2677						
	20		2668		2257		11315		9954		2460						
	21		2591		2257		10988		9827		2514						
	22		2530		2257		10457		9379		2349						
	23		2406		2258		10068		8165		2087						
	24		2470		2260		9062		7385		1863						
