03/02/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		915		269		209		165		1846		0		0		
	2		915		272		208		165		1998		0		0		
	3		916		272		211		164		2064		0		0		
	4		926		260		214		165		2098		0		0		
	5		927		257		213		165		2047		0		0		
	6		927		266		212		169		1824		0		0		
	7		925		274		212		234		1663		364		0		
	8		910		276		212		202		1546		3363		0		
	9		910		275		212		170		1506		5993		0		
	10		957		264		212		169		1810		6941		0		
	11		954		254		211		169		2195		6909		0		
	12		947		260		211		169		2421		7373		18		
	13		944		262		212		167		2450		7955		66		
	14		956		264		215		163		2408		8339		64		
	15		962		252		217		162		2713		8379		101		
	16		980		258		216		162		2977		7583		259		
	17		984		272		217		161		2540		4358		164		
	18		996		286		217		187		2109		610		5		
	19		1001		288		202		232		2081		0		0		
	20		1001		290		212		224		1644		0		0		
	21		1001		287		214		185		1433		0		0		
	22		1000		289		214		160		1558		0		0		
	23		1001		266		214		160		1601		0		0		
	24		1001		257		214		160		1327		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3404		2266		5496		8358		835						
	2		3558		2266		5224		7935		743						
	3		3627		2266		5139		7563		757						
	4		3663		2266		5141		7560		782						
	5		3609		2266		5652		7925		779						
	6		3398		2266		6438		8690		1241						
	7		3672		2265		7594		9198		1683						
	8		6509		2265		7097		7954		1349						
	9		9066		2265		5705		6172		911						
	10		10353		2265		4130		5544		820						
	11		10692		2263		4044		4937		404						
	12		11399		2262		3921		3787		410						
	13		12056		2262		3754		3213		373						
	14		12409		2262		3962		2968		432						
	15		12786		2262		4080		2695		433						
	16		12435		2262		4361		3331		519						
	17		8696		2262		5939		5650		1434						
	18		4410		2263		8406		8818		2259						
	19		3804		2264		9335		9850		2780						
	20		3371		2263		9651		9958		2673						
	21		3120		2263		9366		9897		2435						
	22		3221		2263		8774		9500		1953						
	23		3242		2263		8339		8650		1524						
	24		2959		2266		7632		8411		1083						
