01/25/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		896		356		213		197		892		0		0		
	2		895		355		217		196		1217		0		0		
	3		894		350		218		195		1570		0		0		
	4		895		350		219		187		1682		0		0		
	5		896		346		219		189		1646		0		0		
	6		896		357		218		188		719		0		0		
	7		897		360		218		220		364		6		0		
	8		896		361		218		200		343		1491		0		
	9		895		351		218		203		310		5354		80		
	10		893		335		212		197		226		7460		114		
	11		890		338		217		195		237		7573		123		
	12		890		345		217		195		226		7449		169		
	13		888		342		218		194		235		7383		186		
	14		887		336		218		195		261		6941		153		
	15		886		334		218		194		316		6367		144		
	16		886		343		218		205		281		5319		96		
	17		889		363		218		275		258		1459		19		
	18		890		363		218		327		242		54		0		
	19		891		363		217		317		275		31		0		
	20		891		360		218		283		267		21		0		
	21		890		362		217		248		257		0		0		
	22		891		362		217		224		214		0		0		
	23		893		350		217		221		225		0		0		
	24		893		346		218		217		240		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2554		2271		4737		9299		1865						
	2		2880		2270		3862		9326		1583						
	3		3227		2270		3653		8417		1659						
	4		3333		2270		3505		8450		1430						
	5		3296		2273		3568		8244		1786						
	6		2378		2272		4146		9382		1861						
	7		2065		2270		4695		10069		2151						
	8		3509		2270		4714		9509		1832						
	9		7411		2271		4177		6646		1328						
	10		9437		2272		3577		4920		1090						
	11		9573		2270		3228		4438		984						
	12		9491		2270		3045		4011		1087						
	13		9446		2270		3075		3828		1037						
	14		8991		2269		3202		4034		1165						
	15		8459		2270		3549		4578		1271						
	16		7348		2269		4367		5954		1165						
	17		3481		2268		6208		8388		2122						
	18		2094		2271		7136		10424		2771						
	19		2094		2273		7519		10334		3157						
	20		2040		2272		7714		10043		2945						
	21		1974		2273		7503		9698		2963						
	22		1908		2273		7200		9425		2793						
	23		1906		2274		6898		8942		2372						
	24		1914		2275		6101		8858		1959						
