01/22/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		692		355		213		144		2144		0		0		
	2		696		356		213		143		1924		0		0		
	3		698		357		214		144		1804		0		0		
	4		698		355		214		145		1906		0		0		
	5		699		359		214		144		2147		0		0		
	6		700		362		214		192		2712		0		0		
	7		699		367		214		205		2599		0		0		
	8		699		368		214		197		2367		1025		0		
	9		698		367		208		199		1918		4585		0		
	10		697		360		203		195		1195		7112		77		
	11		695		356		207		185		1038		7308		226		
	12		694		356		207		182		989		7660		109		
	13		693		360		208		145		732		7210		192		
	14		691		360		209		183		621		6941		231		
	15		692		358		208		188		590		7006		223		
	16		690		361		206		199		400		5287		158		
	17		691		369		208		248		298		1441		32		
	18		692		356		207		316		523		9		0		
	19		689		345		202		316		809		0		0		
	20		688		344		205		282		1149		0		0		
	21		748		344		211		246		1071		0		0		
	22		774		340		212		219		894		0		0		
	23		783		334		212		196		613		0		0		
	24		844		328		212		195		399		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3548		2271		6628		7658		1128						
	2		3332		2270		6168		7669		1074						
	3		3217		2270		6130		7427		989						
	4		3318		2269		5897		7441		981						
	5		3563		2269		6103		7446		1145						
	6		4180		2271		6311		7526		1784						
	7		4084		2270		7177		8931		2109						
	8		4870		2269		8007		8515		2124						
	9		7975		2270		7965		5454		1716						
	10		9839		2268		7903		3689		888						
	11		10015		2268		7522		3312		527						
	12		10197		2267		7660		2734		205						
	13		9540		2267		7565		3106		165						
	14		9236		2267		7335		3706		173						
	15		9265		2267		7359		3842		221						
	16		7301		2268		7774		5491		774						
	17		3287		2269		9270		7583		2212						
	18		2103		2270		10591		9073		2945						
	19		2361		2270		11116		8956		3000						
	20		2668		2269		10496		8980		2845						
	21		2620		2270		10125		8898		2643						
	22		2439		2271		9625		8828		2221						
	23		2138		2269		9024		8683		1562						
	24		1978		2269		8935		8177		919						
