02/21/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		998		315		229		371		1602		0		0		
	2		999		313		229		351		1407		0		0		
	3		1000		311		230		349		1214		0		0		
	4		1000		318		229		313		1185		0		0		
	5		999		324		229		339		1177		0		0		
	6		997		324		229		403		1096		0		0		
	7		998		324		228		464		1174		9		0		
	8		998		330		227		467		1267		777		0		
	9		998		329		226		416		1564		2497		0		
	10		997		344		222		254		1870		4162		0		
	11		996		358		220		248		2302		4522		0		
	12		996		322		218		250		2268		4494		0		
	13		997		322		217		258		2317		5248		0		
	14		997		330		221		305		2661		5252		0		
	15		996		335		230		307		2557		4875		0		
	16		996		336		224		322		2571		3428		0		
	17		995		339		223		401		2636		2187		0		
	18		996		335		224		461		2621		240		0		
	19		996		334		230		524		2448		0		0		
	20		996		338		230		521		2478		0		0		
	21		995		336		230		485		2323		0		0		
	22		995		337		230		480		2175		0		0		
	23		996		338		229		397		2794		0		0		
	24		996		337		229		344		2596		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3515		1132		8332		6959		2566						
	2		3299		1132		8337		6639		2575						
	3		2104		1132		9195		6604		2579						
	4		3045		1132		8224		6602		2614						
	5		3068		1132		8309		6573		2826						
	6		3049		1133		8603		7777		3125						
	7		3197		1133		9085		9358		3504						
	8		4066		1133		9506		9267		3270						
	9		6030		1133		9831		6512		3009						
	10		7849		1134		8182		5748		2657						
	11		8646		1134		6579		5837		2588						
	12		8548		1134		6057		6261		2454						
	13		9359		1134		5680		5511		2324						
	14		9766		1134		5517		5293		2347						
	15		9300		1133		6182		5332		2428						
	16		7877		1132		6949		6314		2664						
	17		6781		1132		7375		7511		2791						
	18		4877		1132		9520		8822		3260						
	19		4532		1132		10366		10032		3522						
	20		4563		1132		10317		9980		3595						
	21		4369		1132		10245		10054		3303						
	22		4217		1132		10151		9334		3033						
	23		4754		1135		9049		7872		2943						
	24		4502		1135		7961		7747		2731						
