02/16/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		985		324		235		193		899		0		0		
	2		985		325		236		190		665		0		0		
	3		985		326		236		189		587		0		0		
	4		985		327		235		193		598		0		0		
	5		985		326		236		193		535		0		0		
	6		986		325		235		225		461		0		0		
	7		986		329		233		299		430		0		0		
	8		985		329		234		308		436		1787		0		
	9		983		333		234		267		330		5764		0		
	10		982		331		233		262		244		7555		36		
	11		979		334		233		260		216		8222		99		
	12		979		333		226		262		173		8068		210		
	13		979		333		222		265		163		7894		202		
	14		975		329		232		262		168		7979		288		
	15		971		334		243		265		233		7820		300		
	16		971		340		239		262		203		6706		288		
	17		972		341		238		264		243		3624		124		
	18		974		339		241		368		302		298		0		
	19		994		339		241		456		408		0		0		
	20		997		337		243		416		448		0		0		
	21		1004		336		243		328		469		0		0		
	22		1002		332		242		241		496		0		0		
	23		1001		320		242		225		515		0		0		
	24		1002		319		242		192		551		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2636		1139		7252		8791		1464						
	2		2401		1139		6958		8626		1459						
	3		2323		1139		7033		8226		1462						
	4		2338		1139		7020		8177		1465						
	5		2275		1139		7500		8349		1446						
	6		2232		1139		8415		8764		1720						
	7		2277		1139		9384		9474		2397						
	8		4079		1139		9528		8253		2604						
	9		7911		1140		8143		6485		1470						
	10		9643		1139		6293		6191		1259						
	11		10343		1139		5385		5806		1231						
	12		10251		1138		5611		5210		1236						
	13		10058		1138		5675		5308		1266						
	14		10233		1138		5804		5046		1293						
	15		10166		1137		5771		5367		1258						
	16		9009		1137		6075		6163		1285						
	17		5806		1137		7712		7640		2077						
	18		2522		1138		10407		8783		3085						
	19		2438		1138		11024		9946		2828						
	20		2441		1138		10616		10054		2678						
	21		2380		1138		10165		10062		2518						
	22		2313		1138		9599		9941		2172						
	23		2303		1139		9352		9254		1818						
	24		2306		1139		8029		9219		1640						
