06/13/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		891		365		215		505		3537		0		0		
	2		892		365		215		494		3619		0		0		
	3		894		365		216		460		3562		0		0		
	4		895		366		216		461		3438		0		0		
	5		896		368		216		497		3396		0		0		
	6		897		367		215		501		3299		0		0		
	7		897		366		215		500		3445		1536		55		
	8		887		365		212		496		3534		5228		284		
	9		905		365		211		475		3471		7846		407		
	10		895		365		211		472		3343		8491		480		
	11		885		376		204		476		3213		9104		518		
	12		881		392		207		473		3683		9560		525		
	13		879		392		209		469		3955		9888		542		
	14		868		397		206		480		4031		10159		510		
	15		877		398		206		513		4385		10054		535		
	16		876		395		207		518		4738		9216		459		
	17		878		408		209		518		4980		8907		184		
	18		880		408		209		549		4904		7520		332		
	19		881		410		212		636		4864		4670		243		
	20		888		412		209		638		4552		1027		44		
	21		891		412		209		635		4760		0		5		
	22		894		410		210		600		4974		0		0		
	23		893		410		210		578		4914		0		0		
	24		893		410		209		547		4713		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5513		2264		7850		6552		4161						
	2		5585		2265		6269		6780		4107						
	3		4603		2265		6395		6751		3873						
	4		5376		2267		4990		6752		3894						
	5		5373		2268		4802		6971		4044						
	6		5279		2267		5289		7485		4135						
	7		7014		2268		4953		7324		4092						
	8		11006		2269		4517		5524		3739						
	9		13680		2269		3475		4642		3692						
	10		14257		2270		3123		4653		3734						
	11		14776		2266		3264		4016		3784						
	12		15721		2265		3519		3207		3772						
	13		16334		2265		4361		2067		3754						
	14		16651		2267		4867		2095		3819						
	15		16968		2267		5248		1566		3874						
	16		16409		2268		6149		2307		3861						
	17		16084		2266		7281		2282		4014						
	18		14802		2267		8062		3396		4074						
	19		11916		2269		8859		5338		4378						
	20		7770		2271		9231		8437		4639						
	21		6912		2272		8949		9192		4534						
	22		7088		2274		8862		8300		4302						
	23		7005		2270		7910		7273		4093						
	24		6772		2268		5999		7264		4049						
