01/27/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		969		270		248		326		337		0		0		
	2		970		269		247		324		425		0		0		
	3		970		271		244		328		516		0		0		
	4		961		273		247		326		657		0		0		
	5		954		273		247		348		747		0		0		
	6		958		273		247		390		865		0		0		
	7		957		285		246		391		698		0		0		
	8		954		287		245		393		241		1424		13		
	9		952		290		246		389		204		4783		173		
	10		950		294		247		347		251		6790		245		
	11		950		293		246		344		328		7491		235		
	12		947		292		249		346		412		7609		239		
	13		946		292		248		382		467		7652		244		
	14		944		292		247		385		518		7760		229		
	15		945		292		248		388		530		7210		208		
	16		946		294		249		389		466		5705		151		
	17		947		296		245		455		466		1910		37		
	18		948		301		242		461		586		44		0		
	19		947		309		242		486		704		0		0		
	20		948		309		243		506		887		0		0		
	21		947		305		243		446		961		0		0		
	22		947		300		243		435		967		0		0		
	23		947		287		243		402		953		0		0		
	24		947		287		243		402		1023		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2150		2202		6171		9564		2115						
	2		2235		2197		5854		9189		1939						
	3		2329		2194		5584		9006		1786						
	4		2464		2194		5250		8995		1814						
	5		2569		2193		5200		9031		1988						
	6		2733		2193		5202		9348		2133						
	7		2577		2193		5469		9789		2520						
	8		3557		2192		5563		9199		2556						
	9		7037		2192		3843		8034		2011						
	10		9124		2191		3110		6337		1693						
	11		9887		2190		2558		5370		1711						
	12		10094		2190		2268		5308		1664						
	13		10231		2190		2224		4833		1724						
	14		10375		2189		2202		4659		1690						
	15		9821		2190		2669		4731		1665						
	16		8200		2190		3405		5835		1828						
	17		4356		2190		4487		8789		2656						
	18		2582		2190		6262		10919		3037						
	19		2688		2191		6857		11195		3194						
	20		2893		2190		6344		11231		3084						
	21		2902		2190		5829		11166		3119						
	22		2892		2183		5709		10627		2907						
	23		2832		2179		5854		10040		2356						
	24		2902		2179		5276		9632		2080						
