06/21/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1020		247		152		475		3052		0		0		
	2		1024		247		153		470		3040		0		0		
	3		1022		249		148		473		2826		0		0		
	4		1015		251		151		454		2769		0		0		
	5		1010		249		155		457		2512		0		0		
	6		1013		252		156		459		2308		0		0		
	7		1014		253		157		511		1969		1203		64		
	8		1012		255		158		515		1629		4493		269		
	9		1009		258		158		514		1238		6997		436		
	10		1006		258		156		516		1025		8166		499		
	11		996		253		158		510		760		8773		513		
	12		979		260		160		513		600		9086		453		
	13		978		261		162		538		453		9163		416		
	14		978		260		162		539		559		9088		450		
	15		951		258		162		563		653		8887		526		
	16		920		258		160		636		797		8460		510		
	17		917		259		164		635		1242		7743		485		
	18		917		258		165		636		1667		6408		436		
	19		933		254		165		636		2090		3825		294		
	20		942		257		166		636		2278		877		68		
	21		945		259		167		637		2397		0		0		
	22		950		259		168		578		2452		0		0		
	23		951		249		164		533		2551		0		0		
	24		954		246		164		515		2333		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4764		1129		11167		7538		4544						
	2		4934		1129		9287		7364		4431						
	3		4718		1129		8132		7435		4341						
	4		4640		1129		7775		7179		4271						
	5		4383		1129		7941		7353		4261						
	6		4188		1130		8558		7731		4407						
	7		5171		1130		9275		7490		4204						
	8		8331		1131		8515		6987		4105						
	9		10610		1131		8699		6500		4126						
	10		11626		1131		9230		6242		4303						
	11		11963		1131		10717		5736		4377						
	12		12051		1131		12430		5538		4554						
	13		11971		1132		14284		5291		4730						
	14		12036		1131		16731		4753		4689						
	15		12000		1131		18775		4210		4900						
	16		11742		1131		20377		4126		5111						
	17		11445		1131		21483		4252		4900						
	18		10487		1131		22267		4682		4901						
	19		8198		1132		23392		5341		5029						
	20		5224		1131		24686		5960		5008						
	21		4405		1131		24156		6288		5073						
	22		4407		1132		21935		6711		5022						
	23		4448		1132		17465		7678		4851						
	24		4212		1134		14493		7659		4509						
