06/17/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1023		221		174		508		3688		0		0		
	2		1025		221		174		508		3857		0		0		
	3		1027		221		175		503		3695		0		0		
	4		1030		221		176		469		3570		0		0		
	5		1031		222		176		503		3356		0		0		
	6		1032		224		176		528		3174		0		0		
	7		1033		227		175		581		2646		1448		111		
	8		1030		227		175		526		1993		4900		308		
	9		1026		226		175		524		1508		7205		460		
	10		1022		226		175		525		1156		8266		511		
	11		1018		227		175		524		782		8867		526		
	12		1015		225		175		525		549		9239		554		
	13		1015		226		174		523		492		9283		611		
	14		1013		225		173		521		669		9238		614		
	15		1012		225		172		525		1063		9125		611		
	16		1012		225		174		551		1676		8727		603		
	17		1011		222		176		632		2350		8020		583		
	18		1012		221		174		639		2680		6742		535		
	19		1014		222		174		637		2849		4115		411		
	20		1016		224		176		640		2944		965		137		
	21		1016		220		177		629		3180		0		66		
	22		1016		218		177		640		3336		0		38		
	23		1020		211		177		600		3410		0		0		
	24		1021		210		177		538		3564		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5347		1092		8281		8412		4080						
	2		5785		1092		5694		8832		4124						
	3		5621		1095		4807		8657		4134						
	4		5466		1093		4530		8419		4120						
	5		5287		1091		4339		8625		4121						
	6		5133		1092		4233		8838		4159						
	7		6220		1091		3788		8603		3864						
	8		9159		1092		3862		6544		3790						
	9		11124		1092		3849		6141		3716						
	10		11881		1091		4190		6361		3876						
	11		12119		1091		4924		6472		4031						
	12		12282		1090		5952		6262		4291						
	13		12324		1090		7518		6261		4338						
	14		12453		1091		9522		5760		4314						
	15		12733		1090		10660		5558		4501						
	16		12969		1090		11844		5431		4604						
	17		12995		1091		12801		5457		4748						
	18		12003		1091		13897		5788		4977						
	19		9422		1091		15536		6817		4992						
	20		6102		1091		16634		7724		5413						
	21		5288		1091		15794		8669		5161						
	22		5425		1092		14536		8836		4967						
	23		5418		1092		12301		8736		4805						
	24		5510		1092		9791		8655		4486						
