05/05/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		868		271		213		314		1611		0		0		
	2		858		282		213		314		2126		0		0		
	3		853		284		213		311		2323		0		0		
	4		852		286		214		309		2017		0		0		
	5		855		285		214		307		1924		0		0		
	6		855		278		211		312		1753		0		0		
	7		869		282		211		314		1420		1160		31		
	8		900		285		210		314		1101		5581		288		
	9		893		265		205		308		1054		8817		371		
	10		839		242		203		308		1001		9869		359		
	11		855		234		202		310		857		10356		368		
	12		890		286		202		312		768		10632		377		
	13		897		308		203		305		554		10684		376		
	14		891		305		208		303		567		10657		375		
	15		888		307		208		308		881		10549		374		
	16		888		305		212		309		1521		10067		372		
	17		889		315		214		316		2086		9334		373		
	18		890		319		215		319		2921		7697		373		
	19		890		312		213		318		3592		3556		373		
	20		892		315		215		313		4274		375		13		
	21		896		316		211		310		4562		0		0		
	22		910		305		212		309		4510		0		0		
	23		919		290		212		305		4475		0		0		
	24		928		293		212		305		4461		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3277		2274		4027		9439		2469						
	2		3793		2274		3197		8810		2336						
	3		3984		2273		2765		8506		2210						
	4		3678		2272		2776		8501		2227						
	5		3585		2271		3003		8414		2423						
	6		3409		2273		3090		8779		2972						
	7		4287		2274		3447		8313		2935						
	8		8679		2273		3340		5413		2210						
	9		11913		2273		3123		2875		1889						
	10		12821		2275		3166		1779		1857						
	11		13182		2275		3457		1207		1735						
	12		13467		2275		3417		1339		1729						
	13		13327		2275		3884		1987		1770						
	14		13306		2275		4265		2739		1849						
	15		13515		2273		4743		3293		1853						
	16		13674		2271		5341		3453		2092						
	17		13527		2270		5658		4276		2395						
	18		12734		2272		6464		5557		2511						
	19		9254		2272		8089		7044		3596						
	20		6397		2273		8295		8741		4090						
	21		6295		2274		7634		9163		4109						
	22		6246		2273		6726		8895		3761						
	23		6201		2274		4812		9309		3174						
	24		6199		2274		3968		8474		2719						
