11/02/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		923		322		208		194		2510		0		0		
	2		923		322		209		179		2381		0		0		
	3		923		320		209		181		2230		0		0		
	4		923		324		209		175		2045		0		0		
	5		923		323		210		180		1769		0		0		
	6		925		313		209		237		1671		0		0		
	7		926		294		209		413		1514		0		0		
	8		926		299		208		455		1450		399		0		
	9		925		297		208		359		1414		2655		84		
	10		922		286		209		289		1176		4252		225		
	11		919		283		209		264		1039		4687		309		
	12		917		284		209		269		783		5182		319		
	13		915		290		209		266		693		5454		326		
	14		914		297		210		265		910		5665		324		
	15		916		301		208		282		1281		5316		278		
	16		916		303		210		288		1337		4337		201		
	17		916		306		210		442		1366		2340		167		
	18		920		304		211		528		1443		365		5		
	19		922		303		211		526		1362		0		0		
	20		923		300		210		526		1159		0		0		
	21		924		302		211		491		1084		0		0		
	22		925		303		211		486		1086		0		0		
	23		924		297		211		403		1102		0		0		
	24		925		296		211		272		1215		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3807		2261		7821		5618		1786						
	2		4014		2260		6878		5649		1788						
	3		3863		2261		6759		5629		1700						
	4		3676		2261		6844		5536		1727						
	5		3405		2262		7152		5999		1779						
	6		3355		2264		7966		6418		1919						
	7		3356		2264		8979		7669		2142						
	8		3737		2264		9892		8232		2070						
	9		5941		2263		8932		7311		1885						
	10		7359		2263		8728		6411		1750						
	11		7710		2262		8892		5838		1726						
	12		7963		2260		9178		5160		1561						
	13		8154		2259		9042		4927		1556						
	14		8590		2258		8975		4599		1564						
	15		8582		2258		8386		4963		1687						
	16		7592		2258		8843		5416		1753						
	17		5749		2259		10181		5946		1902						
	18		3775		2261		11097		7267		2353						
	19		3326		2260		12570		7677		2518						
	20		3123		2258		12401		7997		2504						
	21		3016		2259		11737		8141		2326						
	22		3013		2259		11085		7559		2137						
	23		2939		2257		10366		6388		2179						
	24		2922		2257		9072		5963		2118						
