10/14/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		962		287		238		152		3608		0		0		
	2		963		285		239		153		3299		0		0		
	3		963		285		239		152		2906		0		0		
	4		963		283		239		150		2725		0		0		
	5		964		285		240		153		2414		0		0		
	6		964		291		239		152		2026		0		0		
	7		966		303		239		150		1736		0		0		
	8		966		306		239		151		1466		1213		0		
	9		965		311		238		152		1229		4970		94		
	10		964		311		239		149		1109		6438		409		
	11		963		303		239		146		1259		7230		469		
	12		964		307		238		112		1498		7888		474		
	13		963		311		236		113		1500		7991		468		
	14		963		311		239		148		1427		7759		461		
	15		963		310		238		155		1481		7531		442		
	16		962		276		239		151		1529		7763		410		
	17		962		269		239		148		1513		6247		335		
	18		963		269		239		182		1491		2085		97		
	19		964		272		237		212		1591		35		0		
	20		965		271		238		213		1820		0		0		
	21		964		273		237		216		1975		0		0		
	22		965		270		236		212		1875		0		0		
	23		928		258		233		174		2080		0		0		
	24		844		254		233		139		2251		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5247		2228		6504		4968		1808						
	2		4939		2228		6465		4742		1636						
	3		3582		2229		7294		4722		1651						
	4		4360		2229		6290		4944		1623						
	5		4056		2228		6674		4930		1642						
	6		3672		2227		6872		5244		1801						
	7		3394		2228		7265		5706		1877						
	8		4341		2228		6975		5409		1737						
	9		7959		2229		5115		4204		1569						
	10		9619		2231		4388		3503		1554						
	11		10609		2231		3976		2734		1626						
	12		11481		2230		3527		2104		1620						
	13		11582		2231		3632		1709		1623						
	14		11308		2231		3803		1593		1674						
	15		11120		2231		3876		1916		1717						
	16		11330		2230		4407		1809		1660						
	17		9713		2229		6028		3030		1787						
	18		5326		2229		8726		5898		2111						
	19		3311		2229		11045		6488		2803						
	20		3507		2227		11137		6669		3005						
	21		3665		2227		10125		6874		2887						
	22		3558		2227		9705		6734		2303						
	23		3673		2226		9020		5996		2087						
	24		3721		2227		8067		5691		1876						
