05/29/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		920		304		192		352		2346		0		0		
	2		920		298		193		352		1912		0		0		
	3		922		296		194		352		1689		0		0		
	4		924		296		194		351		1707		0		0		
	5		921		302		193		354		1754		0		0		
	6		923		306		186		355		1589		22		0		
	7		926		320		189		368		1351		1404		43		
	8		923		322		189		366		1260		4863		266		
	9		916		324		187		366		1278		8051		370		
	10		911		312		187		357		1337		8466		371		
	11		905		298		183		357		1476		8853		375		
	12		901		302		187		359		1331		9011		367		
	13		898		304		188		360		1531		9069		364		
	14		896		304		188		366		1637		8744		360		
	15		896		304		188		364		2007		8396		346		
	16		896		308		188		363		2579		7630		119		
	17		900		321		187		378		2925		5424		6		
	18		904		318		187		415		2968		3876		0		
	19		912		310		188		427		2925		2517		0		
	20		916		312		191		429		3148		533		0		
	21		919		312		191		430		3278		0		0		
	22		923		314		190		431		3315		0		0		
	23		926		297		189		386		3382		0		0		
	24		928		291		190		379		3013		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4114		2267		5710		10131		2700						
	2		3675		2265		5052		10121		2448						
	3		3453		2264		4517		10376		2123						
	4		3472		2264		4500		9950		2001						
	5		3524		2264		4766		9555		2077						
	6		3381		2264		4831		9799		2560						
	7		4601		2265		4681		9669		2272						
	8		8189		2265		4294		7812		1984						
	9		11492		2266		3631		5869		1862						
	10		11941		2267		4124		5099		2031						
	11		12447		2264		4510		4448		2042						
	12		12458		2262		4813		4444		2094						
	13		12714		2262		4946		4290		2374						
	14		12495		2263		5220		4491		2600						
	15		12501		2264		5458		4737		2701						
	16		12083		2264		6165		4856		2987						
	17		10141		2266		7150		5948		3465						
	18		8668		2269		8988		5750		3596						
	19		7279		2269		9111		6589		4109						
	20		5529		2266		8489		8357		4480						
	21		5130		2264		7963		9318		4360						
	22		5173		2264		7338		9222		4032						
	23		5180		2265		6404		8902		3548						
	24		4801		2266		5969		8698		2902						
