06/28/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		914		321		197		337		3519		0		0		
	2		918		320		197		339		3431		0		0		
	3		920		320		197		341		3365		0		0		
	4		920		320		197		341		3201		0		0		
	5		901		323		198		340		3156		0		0		
	6		904		336		197		339		3149		0		0		
	7		910		353		196		336		3147		1511		0		
	8		910		354		197		299		2862		5604		54		
	9		907		355		207		297		2749		8312		91		
	10		907		340		214		301		2698		9663		127		
	11		906		330		201		298		2973		10669		200		
	12		902		314		197		299		3416		11073		0		
	13		896		307		207		298		3642		11224		0		
	14		887		292		215		298		4028		11115		0		
	15		887		310		213		338		4196		10768		0		
	16		886		314		214		338		4190		9790		0		
	17		885		338		221		338		4041		8330		0		
	18		885		341		222		341		3877		7080		0		
	19		885		336		222		356		3386		4465		0		
	20		887		336		222		387		3099		1157		0		
	21		888		336		221		390		3070		0		0		
	22		892		336		221		352		3033		0		0		
	23		900		327		220		343		2988		0		0		
	24		905		319		220		343		3048		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5288		2256		8055		6694		2066						
	2		5205		2255		6800		6846		1953						
	3		5143		2252		5822		7205		1677						
	4		4979		2252		5373		7558		1428						
	5		4918		2254		5365		7589		1259						
	6		4925		2255		5359		7301		1458						
	7		6453		2254		4541		6822		972						
	8		10280		2252		2965		5009		720						
	9		12918		2251		2294		2994		851						
	10		14250		2253		2162		1965		756						
	11		15577		2248		2160		603		749						
	12		16201		2250		2161		64		664						
	13		16574		2254		2178		-66		611						
	14		16835		2254		2157		-138		663						
	15		16712		2255		2179		464		716						
	16		15732		2255		2863		1721		736						
	17		14153		2253		4067		3049		1089						
	18		12746		2253		5244		3951		1591						
	19		9650		2253		7321		5493		1913						
	20		6088		2255		9044		6629		2865						
	21		4905		2257		9646		7160		3052						
	22		4834		2257		8513		7987		3023						
	23		4778		2257		7015		8873		2090						
	24		4835		2257		5871		8814		1695						
