01/12/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		676		317		222		185		1102		0		0		
	2		677		320		223		184		947		0		0		
	3		676		315		223		184		1091		0		0		
	4		676		324		223		185		2192		0		0		
	5		675		331		223		183		2552		0		0		
	6		674		341		223		181		2345		0		0		
	7		675		356		222		189		2511		0		0		
	8		677		358		222		187		2389		1250		6		
	9		677		354		221		176		2154		5287		146		
	10		677		336		220		135		1498		7390		115		
	11		675		329		220		135		1697		7102		148		
	12		672		341		221		136		1969		6269		37		
	13		662		343		220		135		2258		6594		0		
	14		661		340		216		134		2337		6213		74		
	15		661		347		217		137		2577		5646		183		
	16		662		347		220		163		2889		4434		66		
	17		662		356		221		223		2723		1259		0		
	18		660		354		222		260		2747		0		0		
	19		661		354		222		277		2841		0		0		
	20		661		355		222		277		3141		0		0		
	21		662		355		221		232		3277		0		0		
	22		671		353		218		218		3006		0		0		
	23		673		336		216		207		2900		0		0		
	24		676		328		216		161		2947		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2502		2277		7544		6918		1298						
	2		2351		2277		7656		6896		928						
	3		2489		2278		7199		6934		737						
	4		3600		2276		6041		6575		899						
	5		3964		2276		5832		6476		983						
	6		3764		2276		5949		7108		958						
	7		3953		2275		5977		7683		1074						
	8		5089		2274		6173		7055		857						
	9		9015		2274		4997		4269		784						
	10		10371		2275		4274		3302		680						
	11		10306		2275		4088		3360		357						
	12		9645		2275		4381		2818		293						
	13		10212		2277		4136		2551		236						
	14		9975		2275		4132		3111		323						
	15		9768		2275		4284		3467		401						
	16		8781		2274		5063		3484		1220						
	17		5444		2273		6296		6403		2252						
	18		4243		2274		7700		8465		2706						
	19		4355		2275		7830		8725		2869						
	20		4656		2274		7588		8624		2711						
	21		4747		2275		7411		8561		2260						
	22		4466		2276		7625		7657		2132						
	23		4332		2276		6857		7387		1648						
	24		4328		2277		6408		6575		1377						
