11/10/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1017		256		232		94		351		0		0		
	2		1017		255		232		91		360		0		0		
	3		1016		256		233		91		423		0		0		
	4		1016		256		233		93		458		0		0		
	5		1017		259		232		92		443		0		0		
	6		1018		257		232		127		510		0		0		
	7		1019		264		232		138		546		361		0		
	8		1017		263		232		183		526		3374		67		
	9		1016		264		231		183		672		6428		349		
	10		1015		263		232		184		660		7307		456		
	11		1013		262		232		139		647		7469		450		
	12		1011		268		226		134		718		7476		442		
	13		1009		272		226		134		823		7383		440		
	14		1008		275		232		134		1049		7089		418		
	15		1009		277		232		131		1147		6168		361		
	16		1010		276		230		132		1314		3465		177		
	17		1012		279		228		180		1458		431		0		
	18		1012		280		228		238		1596		0		0		
	19		1012		279		228		246		1566		0		0		
	20		1012		281		228		248		1598		0		0		
	21		1011		296		228		241		1686		0		0		
	22		1011		300		226		148		1764		0		0		
	23		1010		295		228		148		1658		0		0		
	24		1012		295		231		147		1613		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1950		2222		9632		5962		1688						
	2		1955		2222		9261		5921		1391						
	3		1003		2222		10189		5769		1384						
	4		2056		2222		9327		5332		1408						
	5		2043		2225		9310		5522		1441						
	6		2144		2227		9614		5571		1673						
	7		2560		2228		9725		5679		1791						
	8		5662		2227		8379		4665		1593						
	9		9143		2227		6378		3710		1385						
	10		10117		2229		5357		3520		1398						
	11		10212		2231		4806		3588		1423						
	12		10275		2226		4699		3451		1460						
	13		10287		2223		4895		3222		1434						
	14		10205		2221		4966		3249		1570						
	15		9325		2221		5478		3795		1833						
	16		6604		2221		8058		4668		1757						
	17		3588		2220		10528		5988		2158						
	18		3354		2219		11375		7216		2038						
	19		3331		2219		11065		7414		2096						
	20		3367		2221		11338		6546		2097						
	21		3462		2221		11004		6134		2087						
	22		3449		2221		10587		5809		1969						
	23		3339		2221		9965		5380		1806						
	24		3298		2222		9199		5074		1794						
