12/21/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		752		298		225		265		275		0		0		
	2		752		302		226		260		261		0		0		
	3		752		299		226		226		250		0		0		
	4		753		297		226		226		280		0		0		
	5		754		302		226		225		315		0		0		
	6		752		307		227		262		267		0		0		
	7		752		316		220		264		288		0		0		
	8		752		321		223		263		308		997		0		
	9		753		323		227		253		277		3019		0		
	10		753		314		227		253		296		3724		0		
	11		752		330		227		251		310		4592		0		
	12		751		338		227		242		274		5370		0		
	13		753		335		228		206		228		5279		0		
	14		752		337		228		211		193		5068		0		
	15		751		329		228		221		166		3603		0		
	16		750		321		227		282		157		1446		0		
	17		751		314		219		272		214		117		0		
	18		752		330		217		270		282		0		0		
	19		753		329		220		272		372		0		0		
	20		753		327		224		269		568		0		0		
	21		753		326		221		263		681		0		0		
	22		754		329		222		263		777		0		0		
	23		721		313		227		263		736		0		0		
	24		636		300		228		263		657		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1815		1764		8838		7493		2423						
	2		1801		1695		8343		7352		2238						
	3		1753		1695		8138		6976		2302						
	4		1782		1692		8162		6758		2172						
	5		1822		1707		8262		6714		2215						
	6		1815		1829		8344		6839		2561						
	7		1840		1891		8456		7935		2434						
	8		2864		1923		8409		7814		2357						
	9		4852		1955		7787		7158		2158						
	10		5567		1987		7423		6944		2019						
	11		6462		2017		7061		6209		1704						
	12		7202		2047		6471		5663		1453						
	13		7029		2077		6412		5705		1280						
	14		6789		2108		6497		5631		1457						
	15		5298		2135		7056		6398		2072						
	16		3183		2153		8454		7450		2419						
	17		1887		2152		8984		8941		3222						
	18		1851		2151		9359		10564		3478						
	19		1946		2150		9325		10663		3334						
	20		2141		2149		9546		9865		3317						
	21		2244		2150		9298		9781		3071						
	22		2345		2150		9295		8900		3081						
	23		2260		2154		9349		7854		2804						
	24		2084		2155		9174		7075		2411						
