10/28/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		527		211		154		134		77		0		0		
	2		533		215		163		132		84		0		0		
	3		536		224		163		131		80		0		0		
	4		537		225		159		131		32		0		0		
	5		543		226		162		133		36		0		0		
	6		542		233		162		134		183		0		0		
	7		542		242		165		136		177		0		0		
	8		566		245		171		137		146		894		0		
	9		608		245		182		129		94		5069		142		
	10		613		242		184		120		73		7858		323		
	11		618		241		179		84		90		8368		366		
	12		666		242		181		84		58		8753		373		
	13		727		248		184		82		73		8643		372		
	14		782		253		188		107		218		8692		369		
	15		878		254		191		111		260		8747		359		
	16		898		254		191		131		305		8287		320		
	17		948		256		190		154		368		5958		223		
	18		968		253		190		198		470		1431		27		
	19		1001		253		190		196		868		34		0		
	20		1003		253		191		200		1045		19		0		
	21		994		252		191		174		1080		21		0		
	22		988		252		192		171		882		21		0		
	23		989		234		192		168		666		22		0		
	24		1000		223		191		167		477		21		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1093		-34		11113		7400		820						
	2		1119		-34		10659		7202		746						
	3		1130		-34		10191		7245		736						
	4		1078		-34		10230		7117		759						
	5		1092		-34		10969		6695		792						
	6		1233		-34		11953		6503		983						
	7		1256		-34		12612		7145		1470						
	8		2024		-34		12878		7384		1568						
	9		6236		-34		11193		5595		1022						
	10		9339		-34		9168		3942		815						
	11		9934		-34		8862		3179		770						
	12		10350		-34		8852		3009		537						
	13		10318		-28		8638		3596		322						
	14		10594		-17		8209		3485		569						
	15		10812		-22		7804		4170		619						
	16		10421		-27		8924		4182		608						
	17		8308		-18		9883		5230		1245						
	18		3701		-37		12791		7299		2066						
	19		2530		-42		14527		7798		2191						
	20		2708		-43		13918		8131		2087						
	21		2715		-43		13503		7586		1998						
	22		2518		-44		13339		7261		1590						
	23		2284		-37		12429		7222		1164						
	24		2085		-28		11127		7197		1233						
