10/13/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		976		317		216		282		321		0		0		
	2		977		318		216		281		335		0		0		
	3		977		279		216		283		335		0		0		
	4		977		268		216		283		317		0		0		
	5		977		270		215		283		282		0		0		
	6		978		284		214		284		247		0		0		
	7		978		319		214		298		226		0		0		
	8		978		339		213		291		174		1550		12		
	9		977		339		213		288		148		6179		245		
	10		973		337		213		286		113		8873		426		
	11		972		338		214		269		114		9610		454		
	12		970		337		214		268		118		9796		462		
	13		967		342		214		268		131		9745		456		
	14		966		343		214		267		149		9751		448		
	15		965		342		213		279		173		9674		449		
	16		964		342		213		280		169		8971		429		
	17		964		343		212		278		213		6796		349		
	18		965		343		212		285		295		2203		118		
	19		967		342		200		294		444		60		0		
	20		968		341		205		301		753		0		0		
	21		970		343		210		297		1268		0		0		
	22		971		344		208		295		1503		0		0		
	23		970		333		212		285		1462		0		0		
	24		971		315		201		280		1648		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2112		1133		8773		6441		2225						
	2		2127		1133		8097		6386		2120						
	3		2090		1133		7625		6407		2004						
	4		2061		1134		7536		6224		1933						
	5		2027		1133		7591		6082		1980						
	6		2007		1134		7455		6186		2297						
	7		2035		1134		7554		6602		2354						
	8		3557		1134		7298		6161		1825						
	9		8389		1133		4588		4764		1445						
	10		11221		1133		3156		3737		1054						
	11		11971		1134		2747		3081		936						
	12		12165		1133		2716		2731		921						
	13		12123		1133		2645		2825		1032						
	14		12138		1132		2815		3107		1012						
	15		12095		1133		3030		3127		1394						
	16		11368		1132		4168		3606		1563						
	17		9155		1131		6425		4428		2023						
	18		4421		1131		9502		6399		3053						
	19		2307		1132		11403		7368		3501						
	20		2568		1132		11779		7189		3445						
	21		3088		1133		11017		7024		3029						
	22		3321		1134		9622		7406		2662						
	23		3262		1134		8322		7267		2549						
	24		3415		1134		7624		6513		2282						
